GEOID,Asthma_prev,nearest_hw_dist_m,hw_count_5km,ratio_poverty,ratio_uninsured,med_income,ratio_black,ratio_hispanic
1400000US37013930501,9.8,3472.675490899751,1,23.4,17.8,56855.0,17.13641488162345,13.776775648252537
1400000US37037020300,9.5,4531.8697235355,1,11.9,23.0,44563.0,13.620071684587815,12.293906810035844
1400000US37055970300,8.8,3080.2396873207194,2,11.7,13.7,59317.0,0.2459646425826287,9.961568024596463
1400000US37057061300,10.4,1257.181090283949,9,21.4,9.5,40173.0,17.477399913904435,14.1196728368489
1400000US37063001400,13.8,548.3103251145486,23,33.6,18.4,27628.0,81.14309553608678,16.14518147684606
1400000US37057060201,9.6,3479.590691330733,1,2.3,9.0,67100.0,13.317401694547035,0.8472735172713448
1400000US37063001801,10.5,1393.8827775794102,4,13.7,21.3,55434.0,42.17915989788814,30.830819215595263
1400000US37031970602,8.5,3486.8714155768766,1,5.3,6.4,90457.0,0.0,0.0
1400000US37061090701,10.2,2875.073207582225,1,17.0,12.5,46317.0,32.31939163498099,6.355241716458447
1400000US37063001809,9.4,1321.3844708807137,33,7.3,4.7,53658.0,44.57133665755188,11.935016889174843
1400000US37019020508,8.2,4031.215402243592,1,9.0,1.4,72679.0,2.941176470588235,0.9358288770053476
1400000US37057060602,9.0,2087.433814795332,21,5.5,8.7,66591.0,8.304761904761905,3.695238095238095
1400000US37063001601,9.0,2973.0562134192564,6,14.8,6.9,69556.0,31.87257187257187,10.582750582750585
1400000US37023020201,10.1,13859.36563844976,0,17.2,19.5,47202.0,17.279076829638626,0.0303674460977831
1400000US37063001710,10.1,944.5220436583784,15,15.4,14.1,48238.0,49.77523498161013,16.73477727829996
1400000US37025042401,8.9,1575.677831099477,11,14.5,11.9,74167.0,8.690744920993227,7.759593679458239
1400000US37037020702,9.1,5977.876270505696,0,9.8,13.5,65486.0,8.75875875875876,8.933933933933934
1400000US37021002804,8.7,5851.921808508326,0,9.0,8.4,51782.0,0.6758140487405284,0.7986893303297153
1400000US37061090400,10.5,2290.3789546624944,2,16.8,16.9,40889.0,34.67059256532941,18.641884431358115
1400000US37047930400,10.6,8055.732186909129,0,17.6,9.9,44500.0,40.934371523915466,3.4760845383759733
1400000US37017950600,11.7,17826.051125380138,0,22.6,13.8,31450.0,52.60778859527121,2.2079276773296246
1400000US37025041602,9.4,8892.858083713367,0,10.0,6.1,63307.0,2.93822199899548,2.712204922149674
1400000US37027030900,10.5,12235.151433284174,0,12.6,6.9,43695.0,1.235356762513312,1.5761448349307774
1400000US37027031402,9.5,1690.9262219798295,2,11.7,11.8,42349.0,0.8936550491510277,11.051534107834376
1400000US37021002206,7.9,1114.7585140219032,10,9.1,2.1,57461.0,0.0,1.5738248084489543
1400000US37041930102,9.5,6199.150512384992,0,11.5,12.4,47379.0,25.127551020408163,9.608843537414966
1400000US37057061100,9.8,2382.8427728654706,10,16.4,9.5,50971.0,2.501737317581654,6.476719944405837
1400000US37025040600,9.3,7272.345351278137,0,6.8,2.4,63695.0,6.557608235791849,5.401212804964039
1400000US37053110101,8.0,32919.23988085672,0,7.3,6.9,68438.0,5.913410770855332,2.428722280887012
1400000US37051003309,9.3,2157.8508877435206,14,10.0,9.0,56304.0,31.622364802933088,12.496180873816073
1400000US37051003104,10.4,1829.419993060569,4,17.8,9.7,49616.0,25.20242914979757,8.473105841526895
1400000US37057060303,9.3,2907.261725470903,1,5.1,5.2,57730.0,0.0496031746031746,3.869047619047619
1400000US37027031300,9.7,4692.660572321002,1,11.8,12.4,64335.0,1.3128366247755836,3.3550269299820465
1400000US37025041601,8.9,3957.542984388559,1,8.2,9.5,72383.0,5.744730136668983,7.007180912670837
1400000US37021000800,8.4,1124.6501095655217,30,7.0,8.4,58594.0,14.620729588882456,8.97510133178923
1400000US37031970304,9.8,1241.1011610465346,2,19.7,7.4,41186.0,5.613399728383884,3.168854685377999
1400000US37063000200,9.6,766.2380127307657,26,18.5,34.9,60000.0,19.29404726293748,27.221058929105595
1400000US37063002022,8.7,473.1065320044752,26,11.5,8.7,57679.0,37.55965968043162,2.3863872172649927
1400000US37021003203,9.0,3596.437346130133,1,13.1,5.1,51400.0,9.560096986491168,6.944925528229996
1400000US37021000100,9.7,52.780173903582046,28,24.8,10.1,22500.0,17.785467128027683,6.228373702422145
1400000US37057061703,10.3,1330.6260664185547,1,20.0,11.5,55734.0,1.9995790359924224,7.408966533361398
1400000US37051003304,9.6,317.00713994763214,13,15.3,11.5,48975.0,47.7976697925547,14.46433645922137
1400000US37035011701,8.8,3014.332182753112,7,8.6,8.9,64111.0,10.672802980495288,7.758053911900066
1400000US37033930500,10.0,16274.532240075016,0,9.1,4.5,47126.0,23.34652345958168,5.426794799321651
1400000US37051002504,9.8,3031.055995049873,3,15.1,6.0,48469.0,34.31305536568694,11.004784688995215
1400000US37047930800,9.4,4979.527732457727,1,10.3,7.6,65375.0,20.87267159989793,2.9344220464404187
1400000US37045950200,10.9,4235.833464769616,1,15.5,12.8,36815.0,25.32816871099634,0.1721540778997202
1400000US37019020308,8.4,11714.560585041569,0,13.8,9.7,73393.0,0.0,0.0
1400000US37061090502,10.4,4333.585493712334,1,13.4,21.0,44375.0,14.487096074604208,23.790934721318585
1400000US37063002027,9.4,341.58154130914755,52,15.7,11.0,66140.0,42.4718463139964,8.630642566480553
1400000US37055970602,8.8,1924.782742686132,3,5.4,15.1,54737.0,0.0,9.26906779661017
1400000US37045951601,10.6,3155.561504617362,2,12.9,14.0,42905.0,27.98698279869828,2.1850302185030217
1400000US37035011000,11.2,607.6624815888069,30,27.0,16.9,30822.0,12.663551401869158,29.11214953271028
1400000US37033930300,10.7,24359.712539197364,0,18.9,9.4,40572.0,17.516573176950537,12.085670576236614
1400000US37019020305,8.7,2206.7403103176725,2,12.3,7.4,53125.0,7.119856887298748,4.901610017889087
1400000US37031970703,9.2,4145.6640993655255,1,8.2,9.4,61067.0,6.824538504568338,5.8922245012120085
1400000US37025041502,8.7,4531.809418546671,2,3.4,6.1,85000.0,10.788226490396609,7.221252182589175
1400000US37021001802,8.3,2330.874740169765,11,5.0,7.9,61875.0,8.494666139865666,4.938759383642829
1400000US37013930600,8.5,7646.390399508459,0,5.9,8.0,62130.0,3.4341524889729045,1.0396975425330812
1400000US37063002024,8.0,1233.0411985340236,22,8.3,2.4,83742.0,17.229995283760417,3.9616412513755694
1400000US37045950900,12.8,795.891454781608,12,30.5,10.0,25577.0,70.02642506606267,0.9815024537561344
1400000US37059080200,9.0,6451.571481915847,0,6.6,5.7,60709.0,1.2832434442997955,4.0915008368978985
1400000US37031970804,8.5,6513.655130320129,0,5.6,7.4,78068.0,4.614949037372593,4.614949037372593
1400000US37021003103,8.3,2092.273834792115,2,6.3,11.8,52500.0,1.059322033898305,1.430084745762712
1400000US37043950100,9.0,21489.40449158275,0,13.0,11.0,47280.0,0.8548707753479126,0.4572564612326043
1400000US37045950302,9.9,3438.898809041445,2,12.0,10.3,53971.0,7.350512058143376,0.7433102081268582
1400000US37021002503,9.2,1961.6608388252137,1,13.8,10.8,46308.0,0.0,8.5028179367802
1400000US37019020303,8.8,7160.404955544832,0,15.3,5.6,58479.0,4.293869446512782,4.492429883345744
1400000US37035011200,9.2,568.6175452662225,13,8.5,14.5,54799.0,14.3014301430143,15.558698727015557
1400000US37061090501,9.7,6302.270767840036,0,11.9,7.5,54042.0,11.821471652593486,6.169222815784939
1400000US37019020405,9.4,10000.492022184424,0,19.5,19.9,48583.0,3.230676328502416,1.117149758454106
1400000US37049961301,9.5,2374.715214167354,2,13.6,14.9,52219.0,17.82286811077598,12.421168083356184
1400000US37039930500,8.9,4763.641519694,1,13.8,15.5,43750.0,1.7179535586180856,1.9822541060977912
1400000US37021002102,10.2,389.7793766904516,14,19.7,11.3,39766.0,16.16724738675958,17.282229965156795
1400000US37047930200,11.2,9546.795323300496,0,17.9,19.1,43333.0,24.83221476510068,7.427293064876958
1400000US37063000500,10.6,927.8985548019808,29,32.6,16.8,31892.0,50.52956751985879,10.789938217122682
1400000US37051001901,10.7,1664.989972291953,7,21.7,19.1,42938.0,35.72874493927126,11.234817813765185
1400000US37059080700,10.1,1623.0836260175672,1,22.0,12.4,45990.0,7.60146373918829,3.709248170326015
1400000US37033930100,10.9,15052.49940861986,0,12.1,12.0,46509.0,47.36186123805567,2.8666389696717904
1400000US37037020106,8.6,11675.002892467815,0,10.1,11.7,84853.0,11.561071195297192,2.6344437187023733
1400000US37019020404,9.4,6353.355255033488,0,7.3,13.0,37361.0,16.892857142857142,1.1785714285714286
1400000US37035011401,9.7,1537.3461338407394,10,8.8,13.1,56058.0,8.408577878103838,6.6309255079006775
1400000US37051002600,9.6,8756.981124158225,0,11.6,5.1,49823.0,21.69433314253005,8.662468994466705
1400000US37051001400,11.6,4252.926241170154,3,27.1,12.5,28579.0,38.58078951574237,8.406584625219754
1400000US37063002300,10.0,594.7983040328676,25,15.9,14.6,48194.0,55.48071034905082,23.02510716472749
1400000US37021002604,9.3,3857.814511567059,1,7.5,13.9,57893.0,0.1209607741489545,3.5597027820978053
1400000US37025041200,8.9,5478.222087001354,0,3.1,4.5,75833.0,20.661623574573785,8.196906401716157
1400000US37035010102,8.9,1537.263285782973,18,9.1,5.8,54417.0,8.485290542183321,2.62582056892779
1400000US37021002401,10.0,7209.605841604412,0,18.4,13.3,37547.0,0.3130335799658509,10.301650540694366
1400000US37063002007,8.1,1484.3878587972167,15,5.7,2.4,82039.0,28.135942327497425,4.716786817713698
1400000US37055970400,8.4,703.456687661945,2,7.4,10.9,65565.0,1.6678012253233492,2.042205582028591
1400000US37063002020,7.7,1709.1276919293807,14,1.1,3.0,145179.0,21.63868368032237,1.6924110141034252
1400000US37057061702,10.6,3434.8489374077644,1,20.6,12.5,46097.0,3.821656050955414,6.9509831071725285
1400000US37027030800,10.3,4018.523788727626,2,8.2,11.6,44713.0,1.1378498561339263,1.9487313628040803
1400000US37019020101,11.2,2979.377188194312,1,20.8,20.5,35014.0,42.52153484729836,13.116679718089271
1400000US37021003202,8.7,5191.139529687017,0,10.1,5.8,72917.0,3.0377266046055853,2.0088192062714354
1400000US37063001709,12.0,473.9913324055417,18,24.8,16.0,34662.0,71.76909821941413,14.46008041355543
1400000US37019020203,9.9,4999.238405795166,0,9.7,12.0,53780.0,12.22707423580786,5.349344978165939
1400000US37029950101,9.6,9053.442224769931,0,8.3,6.5,66021.0,14.133473095737248,4.175401816911251
1400000US37049960101,8.1,6387.960661765421,0,9.8,5.9,65886.0,4.111175448755066,1.7081644470179502
1400000US37051000702,8.5,941.8081893001925,29,10.1,8.1,66875.0,22.37823606845108,6.757349714787188
1400000US37019020307,7.9,5043.856756868243,0,1.5,0.0,108958.0,0.0,5.652173913043479
1400000US37047930100,10.6,5291.973160432258,0,13.0,16.5,43500.0,34.2578548212351,12.697724810400867
1400000US37063000101,10.4,1335.5025696760144,25,23.3,12.9,55667.0,51.5873015873016,13.523809523809524
1400000US37031970901,7.7,3479.9477057067093,1,2.3,6.0,91950.0,0.0,3.428093645484949
1400000US37025042102,10.4,653.3280668216936,11,16.7,7.3,49881.0,24.40944881889764,12.014224028448057
1400000US37025041902,11.2,414.2190939155362,15,28.7,13.1,36970.0,36.75395140363293,25.00589761736259
1400000US37045951100,12.0,978.5635991096884,11,34.4,18.5,25250.0,42.85193289569657,4.485776805251642
1400000US37045950101,10.6,14898.473510133044,0,21.4,14.7,40921.0,4.122473484090454,1.8010806483890334
1400000US37057062001,9.8,4334.718695524149,1,11.4,13.5,50394.0,0.0,2.791934411699535
1400000US37051002800,9.5,8001.331663226004,0,13.4,12.6,62837.0,11.749144102085278,7.329598506069095
1400000US37021001200,8.4,1451.3219390913482,14,4.4,9.2,54811.0,4.323883336732613,3.9363654905160095
1400000US37031970502,8.3,3009.0315446241807,5,2.1,8.0,79792.0,3.362757461118117,0.2942412778478352
1400000US37025041702,9.3,11374.771993277263,0,5.9,7.7,68546.0,4.983660130718954,6.345315904139434
1400000US37063002100,8.6,7792.301839409805,0,2.9,4.1,87867.0,28.8695652173913,5.217391304347826
1400000US37063001806,9.8,3564.265054104016,2,8.7,9.6,59601.0,50.44498381877023,9.951456310679612
1400000US37025041302,8.2,3685.869947467502,1,0.9,3.3,101103.0,15.65047855370436,4.315845444877703
1400000US37047931000,10.5,3602.8050418383523,1,25.9,19.1,37000.0,31.37835337650324,0.61054579093432
1400000US37063001706,8.4,1371.7563187664753,10,13.6,9.7,56468.0,24.88254087577523,7.009960533734261
1400000US37035011501,9.3,9285.575756874114,0,4.9,9.7,54382.0,3.6825396825396814,3.7248677248677247
1400000US37051001903,11.0,1501.9185848561951,17,28.1,18.0,35990.0,31.839220462850182,16.07795371498173
1400000US37025040900,9.7,1890.3173134015185,13,9.4,12.6,54712.0,21.91712431352971,17.67348976535197
1400000US37037020402,10.3,2597.1318491605125,2,21.5,22.5,44470.0,24.6054678817515,43.96532562791732
1400000US37021003205,9.2,10208.667920311202,0,10.7,6.2,43239.0,0.0,0.3129890453834116
1400000US37045951602,10.6,4185.855146548237,4,16.3,16.6,39906.0,26.310137457044675,2.104810996563574
1400000US37057061201,10.6,2242.671532083831,4,23.9,20.2,31824.0,12.750512860975224,8.821208773867761
1400000US37057060203,9.4,1009.356078921065,2,11.3,11.3,61944.0,2.6098447307565245,6.029071688140072
1400000US37051003800,12.3,227.9492565745764,16,34.4,16.4,25241.0,75.70806100217865,3.522149600580973
1400000US37061090802,10.5,8757.670621489853,0,16.0,15.4,35781.0,28.634361233480178,9.726872246696034
1400000US37025041501,8.5,2886.997644825104,8,5.9,3.6,112823.0,17.92944920873486,3.8811776147113433
1400000US37015960400,11.0,7943.25639659372,0,21.5,9.8,32770.0,61.69854628921193,2.019892884468248
1400000US37045951000,10.4,1324.907247187142,12,22.5,13.8,39875.0,33.926261319534284,0.3234152652005175
1400000US37031970603,10.4,1597.0047730642634,3,18.2,18.7,39054.0,5.397520058351568,0.0
1400000US37031970903,8.0,5331.955817831244,0,5.8,2.6,73250.0,0.0,1.4184397163120568
1400000US37049961002,9.4,7088.735956056616,0,11.6,12.5,54813.0,9.913793103448276,4.406130268199234
1400000US37021001100,8.4,1601.2455426118906,21,7.9,9.8,62851.0,10.461151982774089,3.732280638794186
1400000US37027030600,9.8,1720.7347831674265,13,13.0,10.3,46506.0,0.4245383145828911,6.134578645722776
1400000US37057061600,11.2,1432.6846862168882,11,28.9,17.7,31556.0,22.42489270386266,26.03719599427754
1400000US37045950700,10.3,537.2020821998099,9,19.8,5.9,44634.0,35.80884299708764,2.5814138204924544
1400000US37053110200,9.1,5400.823815902166,0,6.6,11.1,90141.0,5.314070351758795,2.6256281407035176
1400000US37049960200,10.7,18796.17294825151,0,23.4,18.2,36518.0,34.52207666181465,1.734594856865599
1400000US37021002701,8.2,1299.2288061186073,11,8.1,9.9,60924.0,1.3727013727013726,4.351204351204351
1400000US37049960500,10.5,3143.8998954321346,3,19.1,17.8,35905.0,32.31367465975373,14.270900842514584
1400000US37021002702,8.5,230.42888191493245,7,3.5,6.2,52873.0,3.270497388144447,3.747444923915512
1400000US37055970102,8.5,143.4605059286695,3,4.3,8.6,71492.0,0.864304235090752,1.0371650821089022
1400000US37033930600,9.7,23381.164660560687,0,17.2,8.5,63979.0,30.29547198772065,0.5180353031465847
1400000US37063002025,8.7,873.6443370280317,35,7.2,8.0,81292.0,47.64304773198933,9.412985472872814
1400000US37053110102,9.6,23729.842667398607,0,13.0,17.4,44216.0,0.0,0.4871259568545582
1400000US37051003407,8.1,1693.0591422384116,8,0.0,0.0,0.0,24.27680090754396,22.688598979013047
1400000US37025041100,9.2,2863.844718185689,17,14.3,7.1,63175.0,13.661287795707349,9.431301895660347
1400000US37045950601,10.0,1474.6198130645903,2,13.4,17.8,51810.0,9.86910994764398,6.963350785340314
1400000US37031970403,8.1,731.1570603413536,3,5.0,2.8,69000.0,1.1382113821138211,0.894308943089431
1400000US37063001808,8.2,2191.0556068880624,10,2.7,4.8,101791.0,45.11386566733929,6.572499279331219
1400000US37063000700,8.6,1373.1409799641938,27,12.6,6.2,61729.0,16.757197175448127,6.708310700706138
1400000US37025040500,9.5,1871.067455497394,3,10.4,7.9,57726.0,20.21861986912552,16.478286734086854
1400000US37049960800,12.6,1516.9403469257409,7,23.6,18.6,26852.0,64.05228758169935,6.988436400201106
1400000US37063000302,8.3,708.8827670945186,29,11.5,10.7,84826.0,9.112333071484684,18.172296412673475
1400000US37051003203,10.3,2128.157480772189,14,16.0,8.3,47463.0,45.1937134502924,11.988304093567251
1400000US37021000400,10.1,372.9894020538844,24,20.3,9.1,39840.0,3.103359835855348,4.693511156706848
1400000US37051002501,10.1,1605.7025824822194,3,14.9,8.9,51378.0,50.26927623801393,6.357546302377512
1400000US37051000800,9.6,555.7420161863917,24,18.5,7.6,50982.0,27.309985096870346,5.141579731743666
1400000US37035011601,9.7,6429.695581523971,0,14.3,15.2,42075.0,4.16116248348745,19.418758256274767
1400000US37021000600,9.0,675.5928832252972,27,17.7,12.3,39844.0,4.970603955104223,11.865312667022982
1400000US37023020302,9.6,4215.067543345318,1,13.7,8.8,46738.0,0.4457652303120356,1.7965689585303253
1400000US37023021302,10.1,12137.866687618893,0,19.5,18.5,51436.0,1.3430656934306568,2.6861313868613137
1400000US37051003408,10.0,1277.4739376287305,6,6.6,0.0,41458.0,17.588450589670597,20.65880439202928
1400000US37055970502,9.4,48507.33554178838,0,18.2,16.5,47618.0,0.0,11.153740750890655
1400000US37021002301,8.1,1637.5202793584174,8,4.3,5.4,70769.0,1.8653453803555813,5.027688720489653
1400000US37035010600,9.4,168.20723861989217,17,18.0,10.5,52386.0,11.26285100506368,15.927574037133652
1400000US37023020600,10.6,1668.1806144527643,11,21.6,14.4,43857.0,6.423829176386148,26.25157006998026
1400000US37019020201,9.3,1057.8402873597277,9,11.3,11.1,60441.0,19.149868536371603,4.710780017528484
1400000US37021001700,8.3,4333.134918604282,4,10.4,9.0,74231.0,4.948680351906158,2.19941348973607
1400000US37049961202,7.4,630.3836771106049,4,1.9,1.9,67000.0,11.676168757126568,20.022805017103764
1400000US37051003600,10.8,1152.277774671041,5,22.1,13.9,36120.0,39.29229635090306,10.85514190932547
1400000US37019020310,8.4,3873.561404633322,2,5.5,6.5,84464.0,0.0,0.4672897196261681
1400000US37047930600,10.9,15792.790103826916,0,17.5,17.2,36741.0,22.640449438202246,9.044943820224718
1400000US37037020104,7.3,4875.91670704906,1,8.0,4.7,99811.0,2.4767225325884548,4.487895716945997
1400000US37051003002,10.8,6572.706875406056,0,19.1,13.3,42500.0,19.50315164998146,6.822395253985911
1400000US37049960402,9.4,1112.533612413354,5,16.5,4.9,51200.0,38.917089678511,2.8039642252840222
1400000US37021002606,9.3,5540.311792503466,0,19.2,19.2,45949.0,1.1205737337516808,8.874943971313312
1400000US37019020602,10.2,9359.117294429514,0,14.4,14.8,44152.0,13.666790628486424,5.559687616214206
1400000US37053110402,9.9,15868.299389400046,0,16.0,17.0,59792.0,6.035122433836261,9.102151867425178
1400000US37031970302,10.0,2450.424673568556,3,14.2,15.0,50057.0,27.76831345826235,6.473594548551959
1400000US37025040703,10.9,830.3332013133756,12,25.2,9.2,33547.0,37.96597900832428,20.91929062613102
1400000US37049960700,9.2,1035.3446826000843,6,8.0,4.3,43063.0,9.470588235294118,3.7647058823529407
1400000US37025042503,9.0,1324.8777459786504,13,6.4,10.0,71324.0,12.783605757501828,12.246889485240304
1400000US37051003103,10.0,1684.4276598339716,4,17.8,7.1,49833.0,27.51389137838322,9.697078329449722
1400000US37023021301,10.3,5245.219251192314,0,29.5,11.2,45417.0,14.732932437212591,6.579412805093739
1400000US37057060500,10.2,3451.097386968826,1,20.1,8.3,55890.0,0.0,0.9257610824283424
1400000US37031970605,8.1,686.1897354084923,6,11.5,9.8,64306.0,0.0,5.326704545454546
1400000US37039930200,10.3,123.40144426997436,1,20.4,9.7,38417.0,0.0,0.0
1400000US37053110302,9.2,17275.07033863322,0,9.5,16.6,58485.0,8.124156545209177,1.322537112010796
1400000US37049960900,10.7,356.8157609277117,6,31.4,14.6,27338.0,42.42125984251969,5.807086614173229
1400000US37063001100,11.8,652.9726388433799,22,33.3,22.5,24209.0,62.26830034558593,19.50989632422243
1400000US37035010900,11.9,707.8036014093931,33,31.8,19.6,22295.0,50.13979496738118,8.72941907424666
1400000US37057061901,9.9,5829.391672582588,0,9.8,11.3,49128.0,0.0345065562456866,1.828847481021394
1400000US37051002200,10.3,794.4928741049873,14,17.5,9.4,40817.0,34.45121951219512,14.06794425087108
1400000US37021001000,9.4,1506.610068442776,25,22.2,14.0,56298.0,11.390563292454791,6.235709831635834
1400000US37051002900,10.3,13922.215453220984,0,16.3,6.8,49191.0,18.52760736196319,3.4846625766871164
1400000US37021003002,9.3,2581.8143976186,2,13.5,12.4,45784.0,4.020634198148991,4.096495220755576
1400000US37057060601,9.8,4588.308991127004,4,7.6,10.7,61786.0,1.0572687224669604,9.911894273127754
1400000US37031970704,9.3,7348.652395634382,0,12.8,12.3,55492.0,3.175965665236052,2.532188841201717
1400000US37015960200,11.8,14787.02937174319,0,27.6,12.9,38448.0,63.52137616999747,4.123450543890716
1400000US37051000500,11.9,697.678234968769,20,44.6,16.3,24657.0,42.13286713286713,12.106643356643357
1400000US37063001001,12.3,712.3609329181453,19,28.2,30.7,30595.0,58.47274689692391,26.227738801942795
1400000US37049960404,8.4,6171.33776795622,0,16.0,9.5,64482.0,8.90318212593094,5.348679756262695
1400000US37051003001,9.6,5027.964654551503,0,11.3,9.3,78548.0,20.41154744855657,9.15052385618452
1400000US37017950400,10.9,1250.901918108755,6,33.1,10.9,33146.0,53.38321923260627,3.120522209839198
1400000US37045951502,9.6,7698.648746962384,0,15.7,12.0,56042.0,8.305369127516778,3.1879194630872485
1400000US37057060102,8.7,2950.833257785409,1,6.1,4.9,73393.0,4.056367707098644,3.160806005531411
1400000US37019020512,7.9,1900.016374369804,1,17.0,1.7,83036.0,0.0,2.896995708154506
1400000US37031970805,9.5,12057.058779532046,0,20.9,10.0,51029.0,1.7866811044937738,5.468327016783974
1400000US37057060101,9.3,2524.790831681522,9,7.2,5.7,48892.0,19.726913402802733,9.66582824290334
1400000US37051003401,9.8,2896.905894290161,6,7.2,4.4,41591.0,17.123907145010552,23.545372324389508
1400000US37063001304,13.0,603.3265084886275,23,29.7,23.9,30332.0,68.30841395485196,18.762826150688948
1400000US37023020202,9.6,2604.7957310233287,4,10.8,10.1,52199.0,8.621506395073425,2.36854571293226
1400000US37051003302,11.2,1584.7187401492708,14,23.0,11.4,36396.0,60.46321970314794,12.983200130484423
1400000US37023021100,9.6,2212.8548508661383,15,17.3,8.5,45417.0,0.9166666666666666,1.2
1400000US37021001400,9.9,662.0510298239783,23,8.0,21.1,35871.0,9.66906474820144,18.41726618705036
1400000US37025042300,9.9,663.808880521659,13,22.4,14.5,35878.0,26.508092202059835,11.132908288376656
1400000US37031970601,9.1,7868.4493121141395,0,8.9,14.3,54722.0,3.909465020576132,8.024691358024691
1400000US37045951400,10.0,3478.817676545108,1,14.3,8.9,41061.0,14.194153509457555,4.26762544942942
1400000US37035011101,9.2,2387.039984476106,11,8.4,10.3,60313.0,8.545688545688545,12.046332046332047
1400000US37047930500,11.2,11738.270163802808,0,25.7,13.5,33016.0,37.83291600273162,0.9560664693831096
1400000US37021002506,10.7,2419.787822509757,8,22.0,19.0,34178.0,13.89876880984952,5.526675786593708
1400000US37039930601,9.5,12845.650249267024,0,16.9,14.2,44583.0,0.7892429114294066,5.875475007307805
1400000US37059080300,8.7,567.8118466858182,2,11.6,8.5,87928.0,3.756390308957546,7.835074460991331
1400000US37037020200,8.9,9157.948006025856,0,7.3,14.1,75697.0,9.729176149294492,3.2203004096495222
1400000US37057060302,9.1,1545.544993457445,2,11.5,8.8,75139.0,4.405611617031751,3.6426285995569776
1400000US37035010301,9.4,5003.532198498464,0,11.1,13.4,61209.0,1.5036001694197374,11.287590004235494
1400000US37013931000,10.3,8223.153720370638,0,17.7,12.9,41193.0,28.69076305220884,8.1285140562249
1400000US37051003310,10.8,1731.1039754281503,11,17.0,13.7,41935.0,51.12359550561798,14.432390546299883
1400000US37039930400,9.7,3036.524969746057,1,24.2,14.7,39855.0,1.8093482995476629,4.138046573965489
1400000US37061090300,11.6,2076.234664689842,1,18.1,18.3,35135.0,40.23338406900051,20.15897175714528
1400000US37051002503,9.7,827.755847718746,4,14.8,6.8,50938.0,33.68983957219251,10.338680926916222
1400000US37013930502,9.7,2174.8176735244456,1,11.2,10.4,47500.0,16.011381272633212,12.390067252974651
1400000US37061090702,10.8,1004.651257512644,2,19.8,12.6,35641.0,34.37594898269056,12.60249013058002
1400000US37059080100,9.6,5427.211281156525,0,14.4,14.6,55507.0,5.529622980251347,6.295631358467984
1400000US37013930800,10.7,3606.7723809614617,1,23.7,12.7,34674.0,38.6986301369863,7.876712328767123
1400000US37051003307,10.3,869.5367269462735,5,17.2,8.0,46667.0,59.10271546635183,11.759149940968122
1400000US37023021203,10.4,12070.0797294382,0,18.7,11.0,43514.0,2.2389764679003883,5.757368060315284
1400000US37025042603,9.0,2289.26851875879,12,3.7,6.1,85580.0,15.328557312252965,12.957015810276678
1400000US37051001800,10.1,799.8046676709606,24,19.7,17.3,41424.0,30.684232894177644,6.374840628984275
1400000US37055970601,9.3,1168.6531902361453,3,8.9,15.4,51656.0,9.88177846312002,12.85016705217168
1400000US37027030200,11.1,2397.248355333411,9,24.3,12.0,34180.0,7.894736842105263,4.987266553480476
1400000US37019020304,7.9,5171.738641321869,0,7.4,5.2,90454.0,0.3105975897627034,1.826313827804696
1400000US37063002016,10.1,702.6440900764958,13,25.0,30.0,44159.0,25.62217194570136,31.73076923076923
1400000US37031970503,9.1,1300.1045472872242,6,12.5,5.8,52813.0,12.657130472475076,2.860858257477243
1400000US37019020603,10.5,1809.528338934093,1,13.0,14.8,51667.0,20.48663262240913,7.479723640732954
1400000US37047931300,10.7,16458.179573059057,0,17.9,10.1,38719.0,10.53751995742416,15.13216249778251
1400000US37019020507,8.3,765.5551737100807,1,5.3,5.0,61101.0,6.466815028145046,0.9425317449928002
1400000US37041930200,9.7,13484.979464998438,0,5.4,8.7,49328.0,23.745203376822715,1.7805065234075212
1400000US37031970401,10.1,1104.6952977442534,6,22.7,23.3,33750.0,5.531112507856694,12.13073538654934
1400000US37019020506,9.5,4334.016623127741,1,18.1,5.8,60790.0,11.86472346786248,5.62406576980568
1400000US37031970802,8.5,3395.1802593019465,1,7.5,7.1,74489.0,1.643192488262911,3.8497652582159625
1400000US37031970702,9.2,7155.415382429718,0,11.1,18.9,56993.0,3.1883095317170373,4.217867818000665
1400000US37025042601,8.4,1757.6736651592716,12,1.4,2.7,104716.0,5.566109422492401,8.643617021276597
1400000US37021002204,7.8,1807.461610024872,16,1.7,4.4,61221.0,4.15741034592193,3.850629429810642
1400000US37027031401,9.8,3982.298860089895,3,10.7,6.3,53900.0,0.0,0.175284837861525
1400000US37021000200,10.2,736.1683447481898,26,16.5,9.6,50057.0,26.176890156918688,0.9985734664764622
1400000US37063000401,7.9,1336.654320306552,26,6.1,6.9,95375.0,4.689655172413794,6.896551724137931
1400000US37027030400,10.3,455.1151207807836,16,20.0,12.9,27386.0,10.083607803394983,4.763111223714214
1400000US37025042000,10.4,1675.0621343041662,11,17.2,11.4,51694.0,12.41446725317693,13.743890518084068
1400000US37023020801,9.5,4849.973444168837,1,14.0,8.3,53796.0,2.2906358805204325,3.8849184533626535
1400000US37051003404,7.7,3679.7784971523456,2,0.0,0.0,0.0,14.275120504263995,14.200964034111976
1400000US37063000402,8.3,594.253967470756,25,27.2,6.4,47000.0,3.594351732991014,7.830551989730424
