GEOID,Asthma_prev,nearest_hw_dist_m,hw_count_5km
1400000US37197050101,9.9,9258.787887176111,0
1400000US37165010600,11.2,11764.531401122384,0
1400000US37161960600,10.6,1719.045618947557,11
1400000US37159051002,9.5,3364.156408969066,3
1400000US37179020100,9.2,12661.21675509687,0
1400000US37183050600,11.4,848.475649563736,43
1400000US37179020312,9.7,1022.7368986009552,10
1400000US37183054500,9.6,848.5675454883593,33
1400000US37183053522,7.2,189.5185272019184,22
1400000US37183053008,8.2,2115.83112835571,6
1400000US37187950300,9.9,19295.93274201028,0
1400000US37183053201,8.0,2964.911640179536,1
1400000US37183054207,8.1,2002.0325112005544,8
1400000US37193960801,10.5,7400.974425533204,0
1400000US37161961102,10.2,3610.232682313676,1
1400000US37183053420,8.6,1500.7295440470282,10
1400000US37171930902,9.1,2167.211091919054,3
1400000US37183054108,10.0,3331.047937943981,5
1400000US37175960600,9.3,10039.694186379436,0
1400000US37193960300,11.1,5741.315153795339,0
1400000US37189920702,8.7,9526.79707872385,0
1400000US37157040502,10.0,75.67320446758154,2
1400000US37155960900,9.3,1388.1404537524154,8
1400000US37153970200,10.3,15282.509953602386,0
1400000US37183051502,7.2,829.7721270035777,28
1400000US37185950200,10.6,8917.901188794393,0
1400000US37183052101,10.5,1476.376574544587,30
1400000US37183052806,10.7,1941.1482309550745,5
1400000US37183053418,8.2,1639.1370162985745,20
1400000US37179020305,8.6,4727.167809216628,3
1400000US37161961000,10.3,9125.621889663227,0
1400000US37155961200,11.1,1912.224912977238,8
1400000US37169070700,10.3,1994.0682517987343,1
1400000US37165010101,9.4,2811.279001451243,3
1400000US37197050200,10.1,11185.334915755877,0
1400000US37183053004,7.5,980.6308847321246,15
1400000US37155960702,12.4,4062.793639935136,4
1400000US37193961002,8.9,6318.494395531234,0
1400000US37183054018,10.2,957.3238941299188,30
1400000US37183053415,7.7,366.2805637956874,6
1400000US37157041400,11.4,169.01434841660853,11
1400000US37183053424,7.3,1783.060466623106,17
1400000US37183053513,8.8,1519.724254583114,17
1400000US37155960102,10.9,2398.7846295693016,1
1400000US37155962002,12.9,10179.190294999224,0
1400000US37179020404,10.7,907.2224983440252,7
1400000US37183053109,8.3,2756.896274628038,5
1400000US37183052406,9.5,1327.248332272574,22
1400000US37155961601,12.1,3069.553862047976,1
1400000US37161960800,11.7,456.6959619282747,10
1400000US37183051400,8.8,1233.1382075133154,40
1400000US37171930502,10.5,1900.1162134588517,11
1400000US37183052602,7.9,134.58166930630114,31
1400000US37197050501,9.5,918.5755583343508,3
1400000US37183053610,8.0,2277.0157496145857,24
1400000US37159051201,9.2,2830.628925752282,4
1400000US37179020403,9.2,2596.592080764163,12
1400000US37191000601,12.4,2905.832987713643,3
1400000US37193960500,10.9,536.3519270835375,8
1400000US37173940100,12.0,3462.446026493217,1
1400000US37183052707,9.5,1344.2231663521177,29
1400000US37167931201,10.8,840.7617648275104,7
1400000US37171930802,10.1,11276.776754880444,0
1400000US37157041100,9.5,6022.05916324923,0
1400000US37183054206,8.5,1347.085617338517,7
1400000US37195001600,10.2,5984.504209884259,0
1400000US37183053517,9.4,815.0613140394531,14
1400000US37161960400,9.6,4384.249571767514,1
1400000US37183053520,8.3,1309.3171112049392,12
1400000US37183053105,8.9,1463.4647427122,6
1400000US37179020502,9.4,4464.907621000233,3
1400000US37183054204,8.5,1568.2943035854562,7
1400000US37151031601,10.4,1774.806025859892,39
1400000US37183053603,7.1,1953.5713623753331,13
1400000US37195001500,9.7,6215.574042319836,0
1400000US37165010400,10.9,2960.856362961796,1
1400000US37167931000,9.1,4407.258306073638,2
1400000US37157041001,9.6,6499.817288280268,0
1400000US37183052504,8.0,1214.7160935576997,20
1400000US37199960101,9.8,9149.24292897278,0
1400000US37155960401,12.2,7048.706014537725,0
1400000US37183053512,7.6,629.7718335953048,20
1400000US37191000304,10.4,4742.782946835548,1
1400000US37155960503,12.4,6347.749004213108,0
1400000US37167930300,9.4,1903.7876046387455,2
1400000US37183054013,8.1,1707.6168779170275,11
1400000US37159050300,10.1,954.0516721358604,18
1400000US37193960100,9.5,8668.680871122819,0
1400000US37179021006,8.0,2746.4688478568733,5
1400000US37199960400,9.2,6789.185793926651,0
1400000US37179020701,10.9,4956.040109889123,1
1400000US37183053107,9.0,2785.834288633068,4
1400000US37183053712,7.8,948.3912226795228,15
1400000US37183053721,7.4,2435.318951730109,7
1400000US37157040800,10.4,564.4606713820008,5
1400000US37193961200,9.8,9046.1814035161,0
1400000US37181960100,10.9,4230.224533948224,1
1400000US37155960600,12.7,7183.633861988794,0
1400000US37171930700,10.0,7193.745421312407,0
1400000US37183053507,8.4,947.1583528390776,19
1400000US37183052701,9.3,326.95345789045325,32
1400000US37183052505,8.6,1558.4926668814992,13
1400000US37191002000,12.7,2080.636433922539,6
1400000US37183053525,7.7,888.532067222868,17
1400000US37189920601,11.6,344.84477861135406,11
1400000US37159051901,9.5,5604.292435939607,0
1400000US37183054105,8.8,1893.51338588519,15
1400000US37155960201,11.5,3024.436284722691,1
1400000US37155961400,11.0,11203.435003683257,0
1400000US37183053106,9.2,2571.971348701007,7
1400000US37175960402,8.5,1611.1096725155408,1
1400000US37157040900,10.5,903.5985823208345,6
1400000US37151031503,10.0,1651.3803479364474,27
1400000US37195000501,8.6,1238.9705340525556,23
1400000US37183052802,9.4,361.4679259204338,20
1400000US37189920500,12.1,1475.1346326996313,11
1400000US37183053602,6.9,1041.25394503828,24
1400000US37179020314,8.6,2501.482726882677,6
1400000US37179020702,10.1,6159.998084457907,0
1400000US37183052904,9.0,3908.240600340337,1
1400000US37163970200,10.0,18545.333871860625,0
1400000US37155961302,11.8,2090.565918786568,7
1400000US37183053421,7.8,2475.7095191594003,10
1400000US37179021015,8.8,5740.038096790396,0
1400000US37181961000,10.9,6910.349425313957,0
1400000US37195000300,13.0,731.8524411554342,24
1400000US37183054209,8.3,2003.309604005985,10
1400000US37155960402,12.0,7402.045305644211,0
1400000US37183054205,9.4,1341.416548806871,5
1400000US37159051102,9.8,2181.508256658449,5
1400000US37183051101,11.4,403.7955390011592,35
1400000US37189921000,8.6,13367.780584046008,0
1400000US37183053416,7.9,1245.5787812189426,18
1400000US37155960502,13.0,4612.482366561452,1
1400000US37199960200,9.5,5789.492365047137,0
1400000US37189920800,8.4,6731.826994205386,0
1400000US37159050201,10.5,1350.4523083332138,7
1400000US37159051302,9.4,5260.432546560579,0
1400000US37165010200,13.3,2255.8501444937438,6
1400000US37183052301,9.7,2573.4538750952875,18
1400000US37157040400,11.3,4494.996113002049,3
1400000US37159051600,9.6,1791.7152760031183,4
1400000US37191000200,9.9,11581.00480375978,0
1400000US37183053506,7.5,590.9363618247982,22
1400000US37171931002,9.5,593.1885241849069,2
1400000US37153970900,10.0,1137.3916671594352,7
1400000US37167930900,9.4,1280.520022696085,1
1400000US37195000801,13.9,796.629177906638,23
1400000US37189920703,9.0,2283.9556143879654,11
1400000US37171930301,9.3,3237.085350092878,5
1400000US37183053601,7.4,1312.351585850514,6
1400000US37171931101,10.5,7984.438263079748,0
1400000US37183052809,9.5,3686.7990960109782,2
1400000US37153971100,11.7,2839.596100633625,2
1400000US37183053900,8.3,7879.996299707135,0
1400000US37187950100,11.1,13425.204235777735,0
1400000US37183053711,7.7,2123.867004184319,17
1400000US37179020311,8.9,2487.0039883354693,6
1400000US37167930700,9.7,8298.765349285446,0
1400000US37181960600,12.3,3370.160076296724,2
1400000US37193960200,10.2,14924.102199768156,0
1400000US37191001000,9.7,13782.110918105313,0
1400000US37183053204,9.0,896.0054525649691,6
1400000US37163970800,11.1,5089.546988690109,0
1400000US37179020316,8.8,2120.115747120757,9
1400000US37183051200,8.7,136.32370993493618,46
1400000US37191001200,10.4,970.4724721360288,8
1400000US37171930600,9.6,839.9183574491209,7
1400000US37183054211,8.1,4211.670124650422,1
1400000US37191000901,10.4,3812.127942931844,1
1400000US37183053414,8.1,1511.377223631126,10
1400000US37183053608,7.1,1475.3448159760355,32
1400000US37183052801,8.7,973.0302823671344,16
1400000US37189920300,9.0,2726.492806702009,1
1400000US37183053519,8.9,1109.9165298403077,21
1400000US37183050900,12.6,550.0069847381185,37
1400000US37183053806,7.8,4394.662327720252,2
1400000US37183052407,8.8,728.8165300294761,21
1400000US37163971000,10.5,23399.36436100561,0
1400000US37183054007,8.5,966.7171422557832,15
1400000US37179021012,8.2,2855.678133223629,3
1400000US37193960700,10.8,2134.971859101254,15
1400000US37183053715,7.9,1396.0936801754578,18
1400000US37169070100,9.7,12332.79625551636,0
1400000US37155961900,12.6,18768.81327946138,0
1400000US37183051800,7.7,928.1977919479186,43
1400000US37179021009,8.0,2277.5629932736506,3
1400000US37191000101,9.9,8595.00656353649,0
1400000US37195001300,10.4,1366.206758071456,2
1400000US37157040602,9.5,5007.040091602789,0
1400000US37183052807,9.1,2669.2166168450526,2
1400000US37161960100,10.2,13463.30188811172,0
1400000US37183050300,8.2,276.2886422442651,43
1400000US37157041602,9.6,5613.271613341197,0
1400000US37155961100,13.4,1040.3490335914948,3
1400000US37169070400,10.2,7952.907887383525,0
1400000US37195001100,10.7,8515.837690892513,0
1400000US37155961801,13.5,7919.976539429786,0
1400000US37155960802,13.1,2572.5183086902834,5
1400000US37183053408,7.2,1314.8383063480376,10
1400000US37195000900,10.1,4182.392831645143,1
1400000US37191000402,10.3,4360.514273150332,1
1400000US37153970700,10.9,1479.5627217860026,2
1400000US37159050700,11.0,1965.7708619600965,4
1400000US37159051400,9.7,3547.288966163976,6
1400000US37159051204,9.4,1562.6402104015754,7
1400000US37183052409,9.6,730.8084314805749,39
1400000US37153970100,10.3,18264.31366511517,0
1400000US37175960300,9.0,1582.8329350238876,3
1400000US37183053725,8.3,1285.8614166220166,17
1400000US37183051700,7.4,2211.7027448472804,38
1400000US37179020202,9.2,7739.613905809009,0
1400000US37191000303,10.1,6314.266120497878,0
1400000US37183054015,9.2,1493.345691589613,24
1400000US37173960301,10.1,16553.53259441256,0
1400000US37183053604,6.9,1755.2735392496686,15
1400000US37183053007,7.5,3042.819438418638,8
1400000US37195000200,14.6,323.89547111636745,23
1400000US37191001800,13.2,1340.0164511982775,8
1400000US37195001000,10.3,9720.6351140609,0
1400000US37171930400,11.3,1151.3369544040931,10
1400000US37183052705,9.0,967.7667230725868,35
1400000US37157040102,9.5,10186.27177891892,0
1400000US37179020204,9.3,8082.25585353719,0
1400000US37191001400,12.1,1401.7970540795452,11
1400000US37183053523,7.8,958.2709128707396,20
1400000US37197050102,10.0,8965.493560433722,0
1400000US37183054011,7.8,1159.9864416400644,16
1400000US37163970600,10.7,854.7216095539179,9
1400000US37161961200,10.0,7439.501425601838,0
1400000US37183053412,7.6,2901.4668395134454,3
1400000US37183054114,8.7,1560.2335683159718,13
1400000US37183054403,9.1,2723.1635768874,3
1400000US37183053202,7.8,2214.8581818429598,5
1400000US37195000600,10.5,1795.4085571569765,21
1400000US37159050904,10.3,8603.806705901914,0
1400000US37157041300,11.1,4343.1522669802525,1
1400000US37191000500,9.9,770.0170215006381,11
1400000US37185950300,12.2,14286.843119888894,0
1400000US37193960400,10.2,13712.618748062374,0
1400000US37183054017,8.5,869.4147461031284,22
1400000US37175960500,9.8,6406.483118315795,0
1400000US37161960900,10.7,1880.011989374865,5
1400000US37155961301,9.5,3491.303792361477,4
1400000US37171930201,10.5,5652.864186272017,0
1400000US37183053521,7.4,2380.8554415245026,14
1400000US37183053516,8.5,1416.39955002221,16
1400000US37199960300,9.7,9147.706196817877,0
1400000US37153970500,10.9,1538.7038429175238,4
1400000US37193961100,9.9,1439.5841735339889,10
1400000US37191001301,9.8,1748.2732223057076,11
1400000US37167930101,9.3,3844.210240321803,1
1400000US37183052002,11.7,1201.8866411220936,33
1400000US37183052001,11.5,559.1977683161151,34
1400000US37183052506,7.4,825.4384456509565,13
1400000US37179020602,10.6,2557.670016615963,8
1400000US37183053005,7.6,1445.428601434419,11
1400000US37161961101,10.2,6975.184156766697,0
1400000US37159051902,9.8,7295.47449928817,0
1400000US37163970700,10.6,4036.2331670729177,5
1400000US37169070501,9.8,1763.4912554795117,3
1400000US37183053419,7.8,372.90879006311513,21
1400000US37183054004,8.8,853.3512676236743,29
1400000US37183052603,7.5,1252.7744981501546,35
1400000US37157041002,9.6,5486.2866744334415,0
1400000US37193960600,10.7,727.4813372050661,11
1400000US37155960101,11.8,4178.742002884758,1
1400000US37183054113,9.2,2386.969912007377,8
1400000US37179021011,8.1,277.53171420441515,2
1400000US37197050502,9.8,3374.424974668661,1
1400000US37151031505,9.2,3331.954439368721,3
1400000US37183051600,7.5,1780.143494504452,46
1400000US37171930101,10.5,8477.41055297636,0
1400000US37181960800,12.2,1283.5092789623448,7
1400000US37183054109,8.9,5964.761817930739,0
1400000US37159051301,9.7,2126.4290832701904,2
1400000US37159050400,12.5,891.8279076761061,15
1400000US37195001700,10.2,6032.978805246739,0
1400000US37183054208,8.4,1137.7642822738478,8
1400000US37187950200,11.2,5599.14617197757,0
1400000US37183052302,10.0,982.781077273996,40
1400000US37183054016,8.3,650.078014071541,19
1400000US37161960500,9.8,1195.9252819324622,5
1400000US37191000602,11.1,9672.824922176276,0
1400000US37179021005,9.5,8252.313874560192,0
1400000US37183053111,8.5,3988.255182175023,2
1400000US37155961602,11.2,13634.62436880311,0
1400000US37183053713,8.7,1462.757323878809,15
1400000US37183053425,6.9,455.6593729319901,13
1400000US37179021008,7.8,2483.935293880203,2
1400000US37183053518,8.1,885.6674241207239,19
1400000US37159051001,9.7,3583.530099184873,2
1400000US37185950103,11.8,28342.13576135901,0
1400000US37155960801,13.2,1819.7802464154988,6
1400000US37181960200,11.1,12311.320844172127,0
1400000US37171930901,9.7,804.5465551275103,4
1400000US37167931100,9.8,9301.477061043195,0
1400000US37179021007,7.8,3034.310858305158,2
1400000US37183053110,8.8,565.6071385260544,2
1400000US37191001900,12.6,1109.62443062263,12
1400000US37183053716,8.7,1129.0299144633243,20
1400000US37189920100,9.4,9356.21595032124,0
1400000US37183053606,8.0,1835.5990180637184,20
1400000US37171931102,9.7,3927.062826111542,1
1400000US37159050901,9.8,7070.163371121525,0
1400000US37157041500,10.0,807.3167557427662,11
1400000US37183052903,8.3,2796.667982750012,6
1400000US37179020310,8.2,4840.235438609947,2
1400000US37199960102,10.4,6620.216137321768,0
1400000US37159051202,10.3,1828.1292362085649,4
1400000US37183054302,10.6,1470.3597508319676,4
1400000US37183051501,7.3,2641.595995808609,24
1400000US37183053722,7.7,1054.520430961996,14
1400000US37183054012,7.6,1329.598252466232,24
1400000US37179020313,9.3,1200.861175240041,8
1400000US37163970302,9.5,21686.03275426869,0
1400000US37197050300,10.5,5377.846901576588,0
1400000US37155960701,11.5,6789.030777458016,0
1400000US37183053108,8.6,4304.915644739374,1
1400000US37161960700,9.9,3121.657611325081,5
1400000US37183050400,9.5,452.59181436961705,45
1400000US37185950400,11.5,17736.747618085086,0
1400000US37179021010,8.0,4438.557962665404,2
1400000US37177960100,10.4,33998.05197271211,0
1400000US37183054106,9.9,1501.902462255108,12
1400000US37191000700,11.7,2111.841539079556,2
1400000US37159051501,10.2,1516.7319069675182,8
1400000US37167930500,10.5,3436.625644889995,3
1400000US37183053203,8.2,1884.612433639409,6
1400000US37183054104,9.2,1930.969206454084,11
1400000US37173960302,10.4,7131.225542157717,0
1400000US37183053803,7.6,1212.300822547715,2
1400000US37183050500,9.1,691.6932194142771,47
1400000US37153971000,11.5,6872.535554944012,0
1400000US37171931200,9.6,2438.5502728061847,1
1400000US37195000802,12.7,2009.840652295599,8
1400000US37167930200,9.2,3729.078166147257,4
1400000US37191001101,9.6,4118.832916496138,1
1400000US37183054203,7.9,1565.0242675161094,5
1400000US37183053719,7.7,1718.2276800165891,10
1400000US37191001102,9.2,2954.3818101246584,3
1400000US37155960300,12.0,826.1792203775046,3
1400000US37169070504,9.9,6634.39542754032,0
1400000US37179020307,9.0,963.2179986488984,15
1400000US37183052102,11.3,1047.3062179885733,28
1400000US37179020401,8.9,1529.012342475282,7
1400000US37183052902,8.8,5091.741862283824,0
1400000US37175960100,9.6,8162.896417165974,0
1400000US37159051802,9.3,8184.466203354055,0
1400000US37155961000,11.3,1160.8047265121495,9
1400000US37183053207,8.1,3287.9039130210194,3
1400000US37163970400,9.8,18471.125409386797,0
1400000US37193961001,9.8,8742.541569628374,0
1400000US37183053509,7.4,1276.1314592990443,22
1400000US37183052404,8.6,1869.0352822749196,25
1400000US37153970300,10.7,1164.1290441695232,2
1400000US37183053009,8.8,2069.9669240740373,14
1400000US37189920701,9.1,7741.759260053727,0
1400000US37167931202,10.0,1380.4353009433266,3
1400000US37165010500,11.6,4914.7960728932,1
1400000US37171930501,9.3,2127.273672963841,2
1400000US37155961500,10.9,7569.439195628244,0
1400000US37183053205,8.4,1205.8618009096062,8
1400000US37183053714,8.0,485.4901766613825,14
1400000US37191000401,9.8,7973.301130805188,0
1400000US37179020601,10.3,862.155582564873,9
1400000US37183053423,7.8,455.66400532499256,18
1400000US37183050700,11.2,713.1869284508425,39
1400000US37179020901,9.7,13766.4952636862,0
1400000US37159051801,9.9,7117.36530403448,0
1400000US37183052706,10.0,1295.9805349492228,36
1400000US37183054111,9.5,4985.581199016355,1
1400000US37183053707,8.4,1423.5016994785296,17
1400000US37183051102,11.7,1118.1947800817109,42
