GEOID,Asthma_prev,nearest_hw_dist_m,hw_count_5km,ratio_poverty,ratio_uninsured,med_income,ratio_black,ratio_hispanic,ln_nearest_hw_dist_m,z_ratio_poverty,z_ratio_uninsured,z_med_income,z_ratio_black,z_ratio_hispanic,ln_nearest_hw_dist_m_x_z_ratio_poverty,ln_nearest_hw_dist_m_x_z_ratio_black
1400000US37035011300,10.7,1029.664763651606,15,18.8,15.0,43323.0,18.391131324616257,16.245025582717453,6.937959274645137,0.414675634499346,0.6725927284681856,-0.5285555548300594,-0.14730371446039722,0.8496869306172324,2.877002664344095,-1.0219871719301918
1400000US37023021400,10.5,656.8966935677025,16,25.2,16.8,31071.0,11.306784070442264,27.516509905943565,6.489047918342437,1.0673465062825267,0.9746884132601292,-0.979492023361989,-0.4919764666656287,2.185651886690684,6.926062624742703,-3.1924588668900653
1400000US37049961100,8.8,7754.435392723186,0,9.0,6.3,71601.0,14.935729723580934,3.5490842907519053,8.956149217519267,-0.5847266379186496,-0.7875364146928749,0.5122199477120485,-0.31541839561207263,-0.6551133391645576,-5.236899020657786,-2.8249342170522467
1400000US37063001002,12.7,1257.3461532644974,19,45.5,28.7,21107.0,36.99207553532288,48.76074860900354,7.137553560987884,3.137536927719803,2.9718765516068673,-1.3462183515085893,0.7576827867225893,4.703648417747749,22.394337871177466,5.408001472471041
1400000US37045951501,10.0,4900.268090755467,1,13.2,8.9,55694.0,4.356093344857389,3.025064822817632,8.497249244649048,-0.1564113783109373,-0.351175981104512,-0.07323927567494179,-0.8301464654193172,-0.7172233173524235,-1.3290664662071283,-7.05396142623237
1400000US37051003102,9.3,2133.2440021492653,2,10.5,8.2,85265.0,18.3969185619956,12.380777696258251,7.6658677656014795,-0.4317569023444666,-0.4686576363013791,1.0151252616216375,-0.14702214962970256,0.39167274101733157,-3.3097913202583924,-1.1270523576757743
1400000US37057060900,10.4,1593.3753130208283,14,10.9,15.2,42729.0,11.405782652043868,15.51345962113659,7.37423728522429,-0.3909649728580178,0.7061589156672903,-0.5504178028147122,-0.4871599165501703,0.7629772782146398,-2.8830684800662976,-3.5924328204910196
1400000US37063001707,7.7,2132.314754007981,9,5.9,4.8,94893.0,9.484827099506,2.9640084685956247,7.66543227158297,-0.9008640914386278,-1.0392828186861613,1.369485065655707,-0.5806196261609673,-0.7244600882378806,-6.905512678823929,-4.450700419888719
1400000US37051003305,10.6,1926.509954095975,9,22.2,9.8,34060.0,46.485960071416976,12.481739977276415,7.563984269676277,0.7614070351341606,-0.20012813870854013,-0.8694814859442663,1.2195860778474361,0.4036394053409973,5.759270836575643,9.224929908354195
1400000US37037020401,10.4,1633.2382112200464,2,14.8,27.9,39375.0,14.7073290703394,46.41744548286604,7.398932048894874,0.006756339634858032,2.837611802810448,-0.6738622131522972,-0.32653070828306,4.425905862445942,0.049989697857569786,-2.4159785224638757
1400000US37051980200,8.4,3304.961491905123,4,0.0,0.0,0.0,13.83219954648526,6.802721088435375,8.103482630371548,-1.5025450513637475,-1.8448713114646775,-2.1230642575895096,-0.3691081385953788,-0.26947249392652417,-12.175847725076855,-2.991061389836426
1400000US37027030500,9.2,1791.3721727350662,15,16.0,8.9,56919.0,2.813765182186235,8.157894736842106,7.4912952576492415,0.12913212809420435,-0.351175981104512,-0.028152989848006283,-0.905184923241708,-0.10884906122255097,0.9673668988022674,-6.7810075227762
1400000US37057060301,9.2,4345.788906427725,1,8.2,7.3,66875.0,3.5654712260216845,0.7089241034195163,8.377192669061515,-0.6663104968915473,-0.6197054786973508,0.33827889724829563,-0.8686123807501724,-0.991746418810723,-5.581811409878605,-7.276533268276413
1400000US37063002200,9.1,612.0223812590747,25,20.7,11.4,70043.0,27.929220468675275,7.125777140124343,6.418401446295923,0.6084372995599776,0.06840135888429853,0.45487755316644396,0.3167502510089979,-0.23118192353424905,3.905194843476146,2.033030269190749
1400000US37031970604,7.8,833.7561741907685,6,2.1,4.9,68917.0,0.3230272265805261,3.1841255191509004,6.727139675251359,-1.2883874215598914,-1.0224997250866088,0.41343497533695056,-1.026366095674333,-0.698370475073966,-8.667162140670344,-6.904508083543638
1400000US37051000900,10.1,1317.703100031752,26,18.7,13.6,41142.0,22.02970297029703,5.486798679867986,7.1844040326349985,0.4044776521277337,0.43762941807445166,-0.6088275461676482,0.02972268729790219,-0.4254436306769163,2.905930875057226,0.21353979448379753
1400000US37027031100,10.1,8240.763217679074,0,11.5,9.6,48598.0,5.268109125117592,1.175917215428034,9.016969582740522,-0.3297770786283446,-0.23369432590764516,-0.33440848728958206,-0.7857744184602022,-0.936395551570862,-2.973589887076813,-7.085304030151266
1400000US37039930100,10.2,10398.469247360574,0,20.1,15.6,30682.0,2.838221381267739,3.500473036896877,9.249510049919552,0.5472494053303046,0.7732912900655,-0.9938092194327465,-0.9039950626739705,-0.6608750409740776,5.061788874415151,-8.361511417280544
1400000US37021000900,11.7,924.9722758390374,31,39.1,12.7,19730.0,50.13351134846462,0.2670226969292389,6.830844294499314,2.4848660559366227,0.2865815756784798,-1.3968990172911935,1.3970493630822174,-1.044123264324678,16.973733120789692,9.543026670944064
1400000US37027031202,10.6,1570.7649312326134,5,18.1,10.3,38857.0,0.0,4.490540232505129,7.3599544269683985,0.3432897578980607,-0.11621267071077804,-0.6929272711591157,-1.0420822483738117,-0.5435262482542946,2.5265969733747418,-7.669677857184017
1400000US37063000301,9.9,174.89166092296162,27,21.9,12.1,41588.0,34.69130617387653,13.77572448551029,5.169868242563783,0.730813088019324,0.18588301408116537,-0.592412457613515,0.6457441028118088,0.5570103285600613,3.778207375001074,3.338411929949613
1400000US37065020200,13.0,3519.083724029759,12,25.2,9.5,31925.0,77.95300933376247,1.9633086578693275,8.166240053545005,1.0673465062825267,-0.2504774195071975,-0.9480604412426397,2.750543565376017,-0.8430691232453499,8.716207790615695,22.461599032594115
1400000US37065020400,12.0,491.8060791973925,13,30.1,10.3,29892.0,93.96697713801862,1.143099068585944,6.200115748176891,1.5670476424915245,-0.11621267071077804,-1.022885273149709,3.529666631875458,-0.9402853581701544,9.715876766355173,21.884341670105513
1400000US37025040800,10.5,951.088272041132,9,15.7,13.2,46351.0,18.75,14.680851063829786,6.85865775322516,0.09853818097936769,0.3704970436762419,-0.4171096172921323,-0.12984377784423504,0.664291442100165,0.6758396589628441,-0.8905540336194079
1400000US37031970501,9.9,953.0781529038732,6,19.9,9.3,40000.0,10.575984380084607,14.676212170517411,6.860745589375807,0.52685344058708,-0.28404360670630224,-0.6508590060977383,-0.5275318582280477,0.6637416122177309,3.614607418755278,-3.619261869593302
1400000US37047930900,11.6,2278.534579591877,3,28.1,10.9,25660.0,48.142676234698186,4.706627268889827,7.731726569352815,1.3630879950592807,-0.01551410911346357,-1.1786445887575383,1.3001898228550777,-0.5179142969093543,10.539023667765699,10.052712198570733
1400000US37021000700,9.8,369.046892450619,30,8.9,13.5,46034.0,37.38317757009346,0.3115264797507788,5.913629733960922,-0.5949246202902617,0.4208463244748993,-0.4287768439102046,0.7767109638969955,-1.0388484049931732,-3.5181639240139027,4.59318105079472
1400000US37035011503,8.8,7274.438824870382,0,6.8,5.2,82425.0,1.2195121951219512,2.195121951219512,8.892259409790354,-0.809082250094118,-0.9721504442879515,0.9105986887657218,-0.9827496649247337,-0.8155932001648677,-7.194569251693774,-8.73886495539528
1400000US37035010700,10.3,705.2741234801966,20,23.1,22.3,31464.0,10.819949281487744,17.75147928994083,6.56000343901741,0.8531888764786707,1.8977585612355123,-0.9650276067660823,-0.5156623025737066,1.028240997063499,5.59692196383148,-3.3827464782551515
1400000US37057061701,9.5,1969.636139142273,6,8.4,13.2,60056.0,3.2945354113237326,3.886368119944762,7.586111682876955,-0.6459145321483227,0.3704970436762419,0.08730470700023589,-0.8817941446547989,-0.6151364059470388,-4.899979778470393,-6.689388862658261
1400000US37063001708,10.6,1993.8563293596285,15,10.3,13.9,55094.0,64.8045757864633,15.672068636796949,7.5983273113721514,-0.4521528670876909,0.487978698873109,-0.09532235444731836,2.110836530226792,0.7817765845493795,-3.4356054789076245,16.03882685746426
1400000US37021001801,8.9,1536.7263946742248,26,10.3,7.6,38077.0,10.704806841639634,1.3270421704511943,7.338060237409268,-0.4521528670876909,-0.5693561978986935,-0.7216352735632052,-0.5212642952787777,-0.9184833016746272,-3.3179249752067825,-3.8250687983663623
1400000US37013930700,9.1,19518.5728383954,0,14.9,9.9,57578.0,3.761755485893417,1.4498432601880875,9.879172976448716,0.016954322006470197,-0.18334504510898778,-0.0038984083296793484,-0.8590626179227369,-0.9039281687612041,0.16749467980033014,-8.486828200059591
1400000US37021001300,9.8,1611.4916089070475,12,20.6,13.7,33594.0,7.558778290485607,6.438145462535706,7.385535844877813,0.5982393171883656,0.45441251167400404,-0.8866326771241455,-0.6743271365452913,-0.3126842170743674,4.418317920909902,-4.9802672381290645
1400000US37045950800,10.5,3052.165929600797,1,23.1,10.9,32418.0,27.97554051102861,3.297663245250054,8.02393434094708,0.8531888764786707,-0.01551410911346357,-0.9299155115180036,0.31900384698719897,-0.6849132924251663,6.845931525291261,2.5596659227348133
1400000US37031970101,9.2,30153.859715792583,0,15.5,14.3,41359.0,0.3128258602711157,0.6256517205422315,10.314101373769892,0.07814221623614336,0.5551110732713188,-0.6008408326783053,-1.026862419876968,-1.001616368689777,0.8059667398306302,-10.591163095525712
1400000US37051003402,7.9,4963.015075679207,1,0.0,0.0,0.0,13.54906603525388,14.575111812680872,8.509970183322144,-1.5025450513637475,-1.8448713114646775,-2.1230642575895096,-0.3828833535949192,0.6517585821887769,-12.78661358620373,-3.258325922783152
1400000US37021003102,9.0,5553.122370142364,0,11.2,10.4,45631.0,7.321493294671982,0.4530627038782167,8.622295700418835,-0.3603710257431813,-0.09942957711122567,-0.44360931181898416,-0.6858716966338587,-1.0220726698701974,-3.1072255458209574,-5.913788580925091
1400000US37051003700,9.4,7065.856142235552,0,9.4,5.6,73404.0,20.32474804031355,7.068868980963046,8.863170984213046,-0.5439347084322008,-0.905018069889742,0.57857959942304,-0.05322800484343066,-0.23792702508200883,-4.820986325082665,-0.4717689080758461
1400000US37031971001,8.3,8275.417077211754,0,9.5,4.3,73750.0,0.9615384615384616,0.0,9.021165433585418,-0.5337367260605886,-1.1231982866839234,0.5913141748484438,-0.9953007883466541,-1.0757724203137076,-4.814927303772832,-8.978773067853153
1400000US37021002402,9.1,4846.699796440939,1,14.8,7.1,50869.0,4.228201497066559,12.077685616022658,8.486259602655457,0.006756339634858032,-0.6532716658964557,-0.25082403413613674,-0.8363687514791522,0.35574842208590446,0.05733605210511563,-7.097642348600911
1400000US37027031403,11.3,1014.9321568899107,5,28.2,17.8,36603.0,2.9632556301856976,18.964836033188465,6.923561851194242,1.3732859774308925,1.1425193492556536,-0.775886037080677,-0.8979118065674782,1.1720554266195073,9.508030404120523,-6.216747929687495
1400000US37023020500,9.3,1057.9527781550844,12,12.5,20.3,58182.0,10.858765081618168,17.317246273953156,6.965035753629942,-0.22779725491222264,1.5620966892444639,0.0183318909678464,-0.513773808379394,0.9767730558861144,-1.5866160250423846,-3.5784529446410978
1400000US37055970200,8.8,3879.99588475644,1,9.7,16.7,54396.0,0.5673460811094768,5.925614624921202,8.263847071011849,-0.5133407613173643,0.9579053196605766,-0.12101233608584977,-1.0144793192382247,-0.3734324928404085,-4.242169546843494,-8.383501950888897
1400000US37043950200,9.6,9763.448372557796,0,17.2,15.6,40886.0,3.12711291413117,5.764029749830967,9.186503351449685,0.25150791655355065,0.7732912900655,-0.6182496597771956,-0.889939704269262,-0.39258451615531775,2.310478318335321,-8.175434075857718
1400000US37025042101,12.5,1133.4709933973609,14,25.8,27.3,29846.0,46.320754716981135,37.0440251572327,7.033921736151618,1.1285344005122,2.7369132412131334,-1.0245783091889245,1.2115483882552307,3.3149110090184624,7.9380226497576,8.521936542547927
1400000US37053110301,9.1,15030.51727230605,0,10.1,8.9,74032.0,6.859361518550474,4.551337359792925,9.617904427239848,-0.47254883183091545,-0.351175981104512,0.6016932218714608,-0.7083556638142428,-0.5363202025235594,-4.54492950175358,-6.812897075059427
1400000US37057061500,11.4,390.90676720712605,13,27.1,13.7,26256.0,40.0063401489935,9.32001902044698,5.971023972745009,1.2611081713431587,0.45441251167400404,-1.156708730510311,0.9043349542397259,0.028892985252984064,7.530107123314621,5.399805691156664
1400000US37025041303,8.0,1418.4706211493688,4,1.7,2.3,117411.0,19.770026089477245,8.860759493670885,7.258039279079876,-1.3291793510463403,-1.4588601586749717,2.198263011983,-0.08021673572343574,-0.025541250373946018,-9.647235938836237,-0.5822162187202664
1400000US37019020202,8.7,8821.573414975508,0,8.0,3.6,80970.0,8.25560201565348,0.7933955183874772,9.085068876849517,-0.6867064616347716,-1.2406799418807903,0.8570472227427086,-0.6404247680505787,-0.9817343523471612,-6.23877550212952,-5.818303128179884
1400000US37051003406,8.4,1800.0835454294042,5,5.2,4.1,70893.0,8.404384896467722,14.25091352009744,7.496143732456187,-0.9722499680399133,-1.1567644738830283,0.4861619147606441,-0.6331860764433803,0.6133326264503807,-7.288125504303125,-4.74645383840957
1400000US37037020105,8.2,8392.876715855928,0,4.8,3.5,103618.0,2.2117476432197245,8.97389412617839,9.03525775661102,-1.013041897526362,-1.2574630354803427,1.6906098361373496,-0.93447471305391,-0.012131844832137634,-9.15309466239701,-8.4432198994772
1400000US37031971102,8.4,2221.370059532313,4,5.3,12.9,52917.0,3.392857142857143,6.428571428571428,7.706329499776641,-0.9620519856683009,0.32014776287758484,-0.17544712525975803,-0.8770105251351265,-0.31381898987781937,-7.413889597474321,-6.758532081463428
1400000US37063002019,7.8,4651.972858395814,2,6.7,5.3,75931.0,14.43522906793049,1.1255924170616114,8.445261618686827,-0.8192802324657302,-0.9553673506883992,0.6715861661860327,-0.3397691130845853,-0.9423603531099516,-6.919035902191652,-2.8694390499485123
1400000US37051002502,10.0,1039.9141248115743,4,17.3,8.8,43337.0,38.76719307182883,14.302088639836985,6.947854572235842,0.261705898925163,-0.36795907470406436,-0.5280402829920373,0.8440470804032514,0.6193982132563718,1.8182945264282848,5.8643163667620435
1400000US37021000500,7.9,1108.4870447600722,19,8.7,8.0,74438.0,1.2924978926664794,2.865973588086541,7.011653065657403,-0.6153205850334863,-0.5022238235004838,0.6166361051741023,-0.9791987123328108,-0.7360797792277445,-4.314414466412151,-6.865801653216134
1400000US37035010402,10.3,1043.4028541853045,28,25.9,16.0,32167.0,17.659869332805386,11.067115422688577,6.951200569668141,1.1387323828838118,0.8404236644637098,-0.9391535994711144,-0.1828815982452485,0.23596948922923489,7.915557188601513,-1.2712466699041916
1400000US37053110401,9.3,24333.35839038224,0,11.0,16.4,64028.0,3.1636863823933976,4.979367262723521,10.099644556207306,-0.3807669904864056,0.9075560388619193,0.2334946884733688,-0.8881603056159557,-0.4855874920775649,-3.845611262649465,-8.970103395653604
1400000US37057061902,10.5,11485.538220853568,0,17.9,6.3,44461.0,0.996126175982291,0.1291274672569636,9.34893103918532,0.322893793154836,-0.7875364146928749,-0.4866713154251185,-0.9936180020147419,-1.0604674466141613,3.018711805185531,-9.289266180128923
1400000US37025042604,8.9,795.6463919969609,8,2.9,6.6,75306.0,16.5308960858335,5.265249354261871,6.680410906557406,-1.2068035625869937,-0.7371871338942177,0.6485829591314738,-0.23780921574319208,-0.4517030058012354,-8.061943681578486,-1.5886632785306836
1400000US37025041301,8.7,6966.784193015774,0,5.0,5.2,90066.0,12.009911091677598,6.413059320798717,8.84905254690114,-0.9926459327831376,-0.9721504442879515,1.1918266969319373,-0.457767425682176,-0.3156575793470407,-8.783976019665682,-4.0508080041212375
1400000US37051002300,11.7,1159.6524632944834,12,26.5,13.4,32396.0,53.14220183486239,12.201834862385322,7.056737594331688,1.1999202771134854,0.40406323087534696,-0.9307252244063241,1.5434303341546647,0.3704633467317809,8.46752252970763,10.891582863261142
1400000US37025041701,9.0,13534.459489677864,0,6.3,7.1,64536.0,1.4906832298136643,0.8695652173913043,9.513068149730604,-0.860072161952179,-0.6532716658964557,0.2521916951673143,-0.9695564569279821,-0.9727062558103025,-8.181925090337215,-9.223456649767238
1400000US37063001711,10.2,57.809560574714304,16,17.8,25.1,40278.0,49.003359462486,22.284434490481523,4.074304436495544,0.312695810783224,2.36768518202298,-0.6406271795998705,1.3420644015925505,1.565514449406816,1.2740179291476608,5.467978945471266
1400000US37027030700,10.2,342.592344202843,10,17.8,15.4,51439.0,1.1953892130354349,4.78155685214174,5.839455908729285,0.312695810783224,0.7397251028663954,-0.22984510930237897,-0.9839233135798385,-0.509033186442699,1.825973399912992,-5.745576807220285
1400000US37045951200,10.5,2066.497678821326,10,26.3,15.1,42886.0,27.6234294815077,9.573526809414265,7.634094304198946,1.179524312370261,0.689375822067738,-0.544639397202607,0.301872688212439,0.05894027205567032,9.004599834729989,2.304524569675805
1400000US37057062002,10.6,714.1474505341499,3,16.7,11.3,42895.0,0.0,0.5700123915737298,6.5724887459559405,0.20051800469548967,0.05161826528474617,-0.5443081510210214,-1.0420822483738117,-1.0082110807569526,1.3179023292226462,-6.849073849797341
1400000US37023020301,10.0,1987.66928993898,2,19.9,9.4,37188.0,9.81459089076985,1.2494961708988312,7.595220995516834,0.52685344058708,-0.26726051310674986,-0.7543550352776098,-0.5645757212767769,-0.9276745257330387,4.001568313507271,-4.288077371800436
1400000US37021002605,9.4,6344.950032533764,0,9.1,15.9,44893.0,0.9814963797264684,9.605792437650845,8.755572098259915,-0.5745286555470375,0.8236405708641574,-0.47077149870900736,-0.9943297813726389,0.06276459078545293,-5.0303270661584225,-8.705926090255158
1400000US37055970101,7.9,2460.890221369138,1,4.7,4.1,95665.0,0.6734006734006733,0.7455507455507455,7.8086847165419595,-1.0232398798979743,-1.1567644738830283,1.3978986270094982,-1.009319475021459,-0.9874052061591526,-7.990157611515542,-7.88145755870822
1400000US37045950602,10.7,484.50774410036905,1,19.3,9.5,44317.0,13.307858448247217,5.117129091211164,6.185195238377327,0.465665546357407,-0.2504774195071975,-0.4919712543304889,-0.3946187584083106,-0.469259121308788,2.88023232000621,-2.4407940654814557
1400000US37051000600,9.6,1246.4168527840975,28,22.3,12.0,48699.0,30.48868127919512,8.390226374416097,7.12883017432952,0.771605017505773,0.169099920481613,-0.3306911690295653,0.44127497715134534,-0.08131170082837262,5.500641131459212,3.14577437229308
1400000US37019020102,9.2,3651.79874005445,3,12.8,13.2,60842.0,11.087543386039336,8.735055919784033,8.20324893084951,-0.19720330779738596,0.3704970436762419,0.1162335401920492,-0.5026431219518999,-0.04044040338256753,-1.6177078238488931,-4.123306652750783
1400000US37063001802,11.6,1227.377702185995,14,17.7,29.0,38741.0,52.32114271641424,36.11624184213767,7.113449636485601,0.30249782841161166,3.0222258324055242,-0.6971966663884418,1.5034835760518648,3.204944481074798,2.1518030675522626,10.694954697528209
1400000US37015960300,11.9,8950.834479449633,0,23.7,11.9,30144.0,79.45665445665445,2.564102564102564,9.099613760036377,0.9143767707083437,0.15231682688206064,-1.013610380065311,2.823699988156083,-0.7718593711370001,8.32047544459527,25.694579266439646
1400000US37019020510,9.0,938.027235038178,1,18.7,7.5,53047.0,0.4413928396272682,6.718979892103973,6.844844483088155,0.4044776521277337,-0.586139291498246,-0.17066245819240977,-1.020607286831183,-0.279398010430849,2.768586625698968,-6.985898156665994
1400000US37031970902,8.1,115.2674135568662,1,3.5,7.0,62308.0,0.3625815808556925,0.0,4.755892827287018,-1.1456156683573206,-0.670054759496008,0.17018986265922262,-1.0244416688131721,-1.0757724203137076,-5.448425339968204,-4.872134784682508
1400000US37021002302,8.5,1732.770582676087,9,5.0,9.2,61345.0,1.9751753912574204,8.591473286562332,7.458053843325602,-0.9926459327831376,-0.3008267003058549,0.13474652122955824,-0.9459845962165677,-0.05745869137234647,-7.403206814054807,-7.05520405353979
1400000US37031970801,9.2,7098.5181143630525,0,8.3,9.8,54190.0,2.994204764971024,9.433354797166771,8.86778218950958,-0.6561125145199349,-0.20012813870854013,-0.1285941931310324,-0.8964060470271699,0.04232623163163581,-5.818262870574224,-7.949133578396223
1400000US37045950400,10.2,299.5260880207383,5,18.8,14.4,43386.0,21.27102288392611,3.363661428177557,5.705534565583859,0.414675634499346,0.5718941668708711,-0.5262368315589598,-0.007189161321418058,-0.6770907859098547,2.365946166141437,-0.041018008416909266
1400000US37025040702,10.3,1420.0491473222728,8,12.2,6.0,57042.0,30.85538289234216,11.493770124597509,7.259150713932693,-0.2583912020270593,-0.8378856954915322,-0.023625958699669086,0.45911600748297116,0.2865392024762968,-1.8757006786686543,3.332792293497938
1400000US37045950301,10.5,4679.174395636945,1,18.0,13.9,44884.0,19.9469261388766,7.452454666076957,8.451090652242394,0.33309177552644836,0.487978698873109,-0.471102744890593,-0.07161006743006651,-0.19246211396044188,2.8149887904903896,-0.6051831714646826
1400000US37035010201,9.3,6016.4173152445655,0,9.0,7.3,54255.0,1.14,4.9,8.702413428847336,-0.5847266379186496,-0.6197054786973508,-0.12620185959735827,-0.9866181493656135,-0.4949945833370194,-5.08853294602801,-8.585959032183823
1400000US37017950500,10.2,16967.3627460516,0,9.4,7.2,46859.0,20.55371652121577,2.6181161600962986,9.739105874260444,-0.5439347084322008,-0.6364885722969031,-0.39841261059818683,-0.042088065813152276,-0.7654573508413728,-5.297437714106189,-0.4099001289971315
1400000US37049960102,9.7,7619.612549323556,0,16.7,10.9,48429.0,8.044943820224718,5.438202247191011,8.938612032500162,0.20051800469548967,-0.01551410911346357,-0.3406285544771348,-0.6506738619173762,-0.43120357579016466,1.7923526495040278,-5.816121211368007
1400000US37049960403,7.9,2183.486864502452,3,0.4,5.3,90119.0,0.5185185185185185,3.679012345679012,7.689136235328071,-1.4617531218772988,-0.9553673506883992,1.193777368890164,-1.0168549128925,-0.6397134749394243,-11.239618896530668,-7.818735956793091
1400000US37055970501,9.5,14364.534745213654,0,4.0,21.2,47426.0,0.0,6.996268656716417,9.572587196283617,-1.0946257564992596,1.7131445316404355,-0.37754410115829096,-1.0420822483738117,-0.246532057588083,-10.478400501387082,-9.975423188257594
1400000US37035010101,9.1,4610.026261207674,1,7.2,7.1,64502.0,8.285618053216572,0.6736274840013472,8.436205727529389,-0.7682903206076692,-0.6532716658964557,0.25094032070354627,-0.6389644062266899,-0.9959299890715951,-6.48145520311581,-5.390435183497017
1400000US37019020104,10.2,2508.762517688061,7,16.1,13.4,43657.0,26.461485557083908,10.35075653370014,7.827943413182691,0.1393301104658167,0.40406323087534696,-0.5162626409801031,0.24534095762803937,0.1510622716688823,1.0906682204789064,1.9205151332483446
1400000US37063001503,9.9,381.7439690236485,26,0.0,1.2,0.0,23.85639837869137,7.527504342790967,5.947366277453882,-1.5025450513637475,-1.6434741882700485,-2.1230642575895096,0.11859638465667835,-0.18356676928538831,-8.936185768835962,0.7053361387350778
1400000US37063002008,7.3,1977.6267765060368,16,0.0,4.2,135403.0,7.266210492016943,2.313457152166829,7.590158335854277,-1.5025450513637475,-1.1399813802834757,2.8604609341039984,-0.6885613552653586,-0.8015673915843811,-11.40455484660514,-5.226289710414479
1400000US37037020103,8.1,7790.508265155343,0,5.2,7.6,115729.0,10.680242634315425,21.92374350086656,8.960789735676398,-0.9722499680399133,-0.5693561978986935,2.1363567811577706,-0.5224594107411354,1.5227631570056817,-8.712127534123761,-4.681648925076706
1400000US37039930300,9.5,14161.794967778622,0,7.3,17.0,45357.0,0.0729660707770886,3.757752645020065,9.558373732500037,-0.758092338236057,1.008254600459234,-0.4536939177917028,-1.0385322506774788,-0.6303806951977521,-7.246129892605061,-9.926679385229757
1400000US37049960300,10.5,4981.026295974177,1,18.3,11.6,52764.0,28.300431832202342,7.279457125231338,8.51359197400454,0.363685722641285,0.10196754608340325,-0.18107831034671404,0.3348106929560449,-0.21296683591444282,3.096271849338885,2.850441628361482
1400000US37049960401,8.8,3557.05158727903,1,4.5,7.3,53157.0,22.337662337662337,5.151515151515151,8.176968367074869,-1.0436358446411986,-0.6197054786973508,-0.1666138937508074,0.04470574768566663,-0.46518347605868604,-8.533777288376543,0.36555748465212656
1400000US37051001603,11.4,2283.349646005538,10,24.6,11.8,38142.0,33.29045536403396,12.78621044507332,7.733836644000726,1.0061586120528536,0.13553373328250828,-0.7192429400295312,0.5775889028005606,0.43972709915943936,7.781466343571269,4.46697822164715
1400000US37063000600,9.0,1827.6190968526407,26,14.1,16.9,47500.0,18.005087209302324,18.859011627906977,7.511316369103903,-0.06462953696642747,0.9914715068596813,-0.3748205214430312,-0.1660858101036466,1.1595124737218079,-0.48545289894353244,-1.247523064107403
1400000US37063001807,10.3,1814.7621038761288,5,9.0,11.1,76318.0,55.450516986706056,21.634662727720336,7.504260550511769,-0.5847266379186496,0.01805207808564115,0.6858297519942156,1.6557361412809644,1.4884995435078423,-4.387941041766302,12.425075407071322
1400000US37063001502,9.9,425.2108465166513,21,40.6,15.9,27097.0,27.26045883940621,18.62348178137652,6.054934168699325,2.6378357915108057,0.8236405708641574,-1.1257556150976964,0.28421317976455623,1.1315960421276423,15.971922065436805,1.7208920933510952
1400000US37063001705,9.0,1247.5172701778342,24,9.1,11.4,65612.0,9.405940594059404,22.574257425742577,7.129711942365714,-0.5745286555470375,0.06840135888429853,0.29179401643244296,-0.5844576690982487,1.599866028477663,-4.096223816685031,-4.167014823177013
1400000US37021002505,8.5,2642.479891568997,5,5.7,13.5,64161.0,1.1104837191793715,7.923960097873141,7.879851468901348,-0.9212600561818522,0.4208463244748993,0.23838977093457894,-0.9880541966654286,-0.13657641910302407,-7.259392406944707,-7.785720312948219
1400000US37063002017,7.8,2433.8668509602903,15,10.9,2.0,81396.0,6.657963446475196,1.2010443864229765,7.797647352691135,-0.3909649728580178,-1.509209439473629,0.872726208671096,-0.7181542275069124,-0.9334173262607015,-3.048606985601284,-5.5999134109432225
1400000US37025042504,8.3,1260.6301812902025,12,1.6,3.1,134464.0,6.583072100313479,10.344827586206897,7.1401599583891535,-1.3393773334179524,-1.3245954098785524,2.825900915825229,-0.7217978950844306,0.15035953670956098,-9.563368405244903,-5.153752428531426
1400000US37023021000,10.0,4616.988656390539,2,12.0,9.8,48639.0,1.0059171597633136,3.6291913214990137,8.437714533521328,-0.27878716677028365,-0.20012813870854013,-0.332899476906803,-0.9931416440377082,-0.6456185660943676,-2.3523265288168567,-8.379845683742236
1400000US37035010304,9.8,1212.402372361165,26,17.0,11.8,41563.0,7.838320678874497,25.70343903528361,7.101183570641579,0.23111195181032634,0.13553373328250828,-0.5933325858956974,-0.6607266394342479,1.970755686987147,1.6411683951743978,-4.691941156635703
1400000US37021002703,8.7,6603.634059234084,0,8.9,10.0,67815.0,0.9160068312373856,3.710603943487037,8.79552681182342,-0.5949246202902617,-0.16656195150943542,0.3728757206583523,-0.9975160259352711,-0.6359690464003259,-5.232675448776864,-8.773678951337223
1400000US37041930101,11.0,3320.2845498613938,2,30.2,8.6,39091.0,53.9961759082218,3.4034416826003824,8.108106899688005,1.5772456248631366,-0.40152526190316934,-0.6843148704378889,1.5849784942908407,-0.6723757879265749,12.788476133455516,12.85117506541667
1400000US37021001600,8.4,1754.113433845778,12,16.1,7.7,70125.0,1.6426159042063249,8.02886091495241,7.470288768481195,0.1393301104658167,-0.5525731042991411,0.4578955739320021,-0.962164519300706,-0.12414293550294539,1.0408361593240347,-7.187646801963172
1400000US37025042501,8.8,97.84710913604025,17,8.3,10.8,83011.0,12.586909614001437,7.096619515703669,4.593574304232385,-0.6561125145199349,-0.03229720271301593,0.9321664957000763,-0.42969487904204134,-0.2346378627265792,-3.013901587384071,-1.973835355027764
1400000US37025041000,10.7,1192.085595432238,6,14.0,14.0,41771.0,24.135570010270456,12.016432728517632,7.084298167581346,-0.07482751933803963,0.5047617924726614,-0.5856771185879401,0.1321788434410491,0.3484883568790177,-0.5301004581311319,0.9363943383824458
