GEOID,ratio_white,ratio_black,ratio_asian,ratio_hispanic,ratio_other_race,ratio_male,ratio_female,ratio_poverty,ratio_unemployed,ratio_uninsured,med_income
1400000US37023021201,94.76369495166487,0.0,1.154672395273899,2.121374865735768,1.7722878625134264,43.0,57.0,23.7,6.2,13.8,40347.0
1400000US37023021202,86.7086038961039,0.1623376623376623,6.067370129870129,4.748376623376624,2.313311688311688,53.1,46.9,19.8,3.4,10.8,45445.0
1400000US37023021203,82.43088873657757,2.2389764679003883,8.110578021475897,5.757368060315284,1.233721727210418,52.5,47.5,18.7,4.4,11.0,43514.0
1400000US37023021301,74.05376724442873,14.732932437212591,0.2476123098691192,6.579412805093739,3.696498054474709,61.2,38.8,29.5,2.3,11.2,45417.0
1400000US37023021302,94.45255474452556,1.3430656934306568,0.0,2.6861313868613137,1.5182481751824817,53.9,46.1,19.5,4.8,18.5,51436.0
1400000US37023021400,56.09365619371624,11.306784070442264,3.2619571743045825,27.516509905943565,1.380828497098259,45.2,54.8,25.2,2.2,16.8,31071.0
1400000US37025040500,60.33610945865557,20.21861986912552,0.2007733491969066,16.478286734086854,1.1748958953004165,50.2,49.8,10.4,4.2,7.9,57726.0
1400000US37025040600,84.67070934988013,6.557608235791849,0.0,5.401212804964039,3.3704696093639823,50.2,49.8,6.8,2.4,2.4,63695.0
1400000US37025040701,66.24775583482945,17.354877318970676,0.0,14.90125673249551,1.1370436864153202,52.2,47.8,19.2,5.7,12.1,41373.0
1400000US37025040702,54.150916981660366,30.855382892342156,1.0499790004199916,11.493770124597509,1.889962200755985,43.0,57.0,12.2,3.8,6.0,57042.0
1400000US37025040703,38.36409699601882,37.96597900832428,0.0,20.91929062613102,2.7506333695258776,38.0,62.0,25.2,2.9,9.2,33547.0
1400000US37025040800,64.12234042553192,18.75,0.0,14.680851063829786,2.4468085106382977,48.2,51.8,15.7,3.6,13.2,46351.0
1400000US37025040900,59.11133300049926,21.91712431352971,0.1497753369945082,17.67348976535197,1.1482775836245631,53.9,46.1,9.4,4.2,12.6,54712.0
1400000US37025041000,61.023622047244096,24.135570010270456,0.0,12.016432728517632,2.8243752139678198,47.0,53.0,14.0,6.5,14.0,41771.0
1400000US37025041100,76.48441171862761,13.661287795707349,0.0469998433338555,9.431301895660347,0.3759987466708444,45.5,54.5,14.3,3.9,7.1,63175.0
1400000US37025041200,66.94140228068196,20.661623574573785,1.8968047871739864,8.196906401716157,2.3032629558541267,50.4,49.6,3.1,2.9,4.5,75833.0
1400000US37025041301,72.58417140358549,12.009911091677598,4.430840985279113,6.413059320798717,3.862410727299227,49.6,50.4,5.0,2.4,5.2,90066.0
1400000US37025041302,65.3580290677065,15.65047855370436,13.231123714994682,4.315845444877703,1.4445232187167671,45.8,54.2,0.9,0.6,3.3,101103.0
1400000US37025041303,49.82123876703063,19.770026089477245,19.286887621992463,8.860759493670885,2.048507102135472,46.9,53.1,1.7,4.6,2.3,117411.0
1400000US37025041501,62.77075413314472,17.92944920873486,10.538413933339228,3.8811776147113433,4.880205110069843,48.9,51.1,5.9,2.6,3.6,112823.0
1400000US37025041502,75.51758543277626,10.788226490396609,5.961586430531304,7.221252182589175,0.51134946370666,51.7,48.3,3.4,1.8,6.1,85000.0
1400000US37025041503,60.58158319870759,24.44034156473575,5.400415416570505,7.246711285483498,2.330948534502654,49.9,50.1,4.3,2.9,3.5,93973.0
1400000US37025041601,81.48019457956914,5.744730136668983,2.559647903636785,7.007180912670837,3.2082464674542504,50.3,49.7,8.2,1.7,9.5,72383.0
1400000US37025041602,87.54394776494225,2.93822199899548,2.7624309392265194,2.712204922149674,4.043194374686088,49.1,50.9,10.0,1.6,6.1,63307.0
1400000US37025041701,96.62111801242236,1.4906832298136643,1.0186335403726707,0.8695652173913043,0.0,53.1,46.9,6.3,2.5,7.1,64536.0
1400000US37025041702,86.60130718954248,4.983660130718954,0.9803921568627452,6.345315904139434,1.0893246187363834,54.6,45.4,5.9,7.6,7.7,68546.0
1400000US37025041901,28.655234657039717,23.510830324909747,0.0,47.83393501805055,0.0,51.1,48.9,21.8,3.2,15.3,43871.0
1400000US37025041902,34.72517103090352,36.75395140363293,0.0,25.00589761736259,3.514979948100968,47.3,52.7,28.7,14.5,13.1,36970.0
1400000US37025042000,66.35386119257088,12.41446725317693,1.1143695014662758,13.743890518084068,4.437927663734116,50.0,50.0,17.2,3.9,11.4,51694.0
1400000US37025042101,13.522012578616351,46.320754716981135,1.10062893081761,37.0440251572327,0.220125786163522,45.4,54.6,25.8,5.2,27.3,29846.0
1400000US37025042102,58.14071628143256,24.40944881889764,2.3368046736093477,12.014224028448057,2.3876047752095504,43.4,56.6,16.7,4.8,7.3,49881.0
1400000US37025042200,81.9699971695443,10.217945089159354,0.0,6.113784319275403,1.1746391168978203,56.4,43.6,9.6,3.1,6.2,64327.0
1400000US37025042300,57.50367827366356,26.508092202059835,0.5394801373222168,11.132908288376656,4.315841098577734,43.4,56.6,22.4,5.0,14.5,35878.0
1400000US37025042401,78.27313769751693,8.690744920993227,3.1038374717832955,7.759593679458239,1.6647855530474038,51.2,48.8,14.5,1.3,11.9,74167.0
1400000US37025042402,42.963514519731945,33.090096798212954,0.7148175725986596,15.606850335070735,7.624720774385704,48.9,51.1,11.3,3.3,11.1,47213.0
1400000US37025042501,76.88803644210022,12.586909614001437,1.5104291536801726,7.096619515703669,1.6542795492687603,47.5,52.5,8.3,3.6,10.8,83011.0
1400000US37025042502,60.86466165413535,29.172932330827063,0.0,7.781954887218045,2.180451127819549,50.8,49.2,12.5,4.8,22.8,51944.0
1400000US37025042503,65.18663088558185,12.783605757501828,7.782385947792145,12.246889485240304,1.4881678458160528,50.8,49.2,6.4,1.2,10.0,71324.0
1400000US37025042504,76.86520376175548,6.583072100313479,1.8808777429467085,10.344827586206897,4.326018808777429,50.8,49.2,1.6,2.4,3.1,134464.0
1400000US37025042601,80.90805471124621,5.566109422492401,3.533434650455927,8.643617021276597,1.3487841945288754,49.7,50.3,1.4,2.1,2.7,104716.0
1400000US37025042602,62.31745271726119,20.205889394302133,1.2688532439549915,14.555901364615751,1.4603782619104622,48.0,52.0,8.5,3.7,8.9,63750.0
1400000US37025042603,66.00790513833992,15.328557312252965,2.742094861660079,12.957015810276678,2.9644268774703555,48.1,51.9,3.7,1.0,6.1,85580.0
1400000US37025042604,70.97158752235248,16.5308960858335,1.629246969998013,5.265249354261871,3.775084442678323,45.3,54.7,2.9,5.4,6.6,75306.0
1400000US37027030100,56.97503671071953,25.40381791483113,0.0,17.217327459618208,0.4038179148311307,45.6,54.4,22.4,3.8,23.2,26737.0
1400000US37027030200,85.7597623089983,7.894736842105263,0.0,4.987266553480476,1.0186757215619695,48.5,51.5,24.3,3.5,12.0,34180.0
1400000US37027030300,75.94724220623502,12.78177458033573,0.0,9.016786570743406,2.2541966426858515,53.7,46.3,22.9,8.1,15.9,34538.0
1400000US37027030400,81.27691917912338,10.083607803394983,0.9374208259437548,4.763111223714214,2.457562705852546,50.2,49.8,20.0,2.0,12.9,27386.0
1400000US37027030500,78.96761133603238,2.813765182186235,2.2267206477732797,8.157894736842106,7.834008097165992,47.9,52.1,16.0,5.1,8.9,56919.0
1400000US37027030600,90.44788792188496,0.4245383145828911,0.5094459774994693,6.134578645722776,1.825514752706432,48.5,51.5,13.0,2.1,10.3,46506.0
1400000US37027030700,90.73573359897536,1.1953892130354349,1.1100042692471894,4.78155685214174,1.7219296997296143,52.6,47.4,17.8,3.1,15.4,51439.0
1400000US37027030800,94.84697881245096,1.1378498561339263,0.0,1.9487313628040803,2.0664399686110384,48.2,51.8,8.2,3.5,11.6,44713.0
1400000US37027030900,96.2087326943557,1.235356762513312,0.1703940362087327,1.5761448349307774,0.8093716719914802,51.0,49.0,12.6,2.5,6.9,43695.0
1400000US37027031000,95.56726596404216,0.6199628022318662,0.0,2.1078735275883447,1.7048977061376318,50.8,49.2,8.2,5.4,11.2,47150.0
1400000US37027031100,91.18062088428974,5.268109125117592,0.0,1.175917215428034,2.3753527751646284,48.8,51.2,11.5,2.8,9.6,48598.0
1400000US37027031201,94.04444444444444,4.111111111111112,0.0,0.6444444444444445,0.7555555555555555,50.5,49.5,11.8,1.6,11.2,41489.0
1400000US37027031202,95.07636197857306,0.0,0.0,4.490540232505129,0.4330977889218144,48.2,51.8,18.1,2.4,10.3,38857.0
1400000US37027031300,91.0233393177738,1.3128366247755836,1.1781867145421905,3.3550269299820465,3.130610412926391,50.6,49.4,11.8,5.8,12.4,64335.0
1400000US37027031401,96.69880222027462,0.0,0.4674262342973999,0.175284837861525,2.658486707566462,44.6,55.4,10.7,2.7,6.3,53900.0
1400000US37027031402,86.71432826928806,0.8936550491510277,1.1021745606196007,11.051534107834376,0.2383080131069407,47.3,52.7,11.7,1.6,11.8,42349.0
1400000US37027031403,77.67680758593441,2.9632556301856976,0.0,18.964836033188465,0.3951007506914263,50.7,49.3,28.2,6.3,17.8,36603.0
1400000US37029950101,79.78686233403215,14.133473095737248,1.397624039133473,4.175401816911251,0.506638714185884,55.0,45.0,8.3,4.2,6.5,66021.0
1400000US37029950102,81.25129480008286,13.48663766314481,2.258131344520406,1.4294592914853943,1.5744769007665218,50.5,49.5,8.1,4.5,8.7,63208.0
1400000US37031970101,98.43587069864442,0.3128258602711157,0.0,0.6256517205422315,0.6256517205422315,53.6,46.4,15.5,0.6,14.3,41359.0
1400000US37031970102,95.23809523809524,3.508771929824561,0.4594820384294068,0.0,0.7936507936507936,44.6,55.4,3.8,2.9,10.2,58174.0
1400000US37031970103,99.2344148742253,0.0,0.0,0.0,0.5103900838497994,54.9,45.1,25.8,6.1,16.8,51995.0
1400000US37031970200,95.31746031746032,1.5873015873015872,0.0,3.095238095238096,0.0,47.9,52.1,11.1,2.4,12.1,54444.0
1400000US37031970301,80.97422455220621,15.64001747487986,0.0,0.3494975972040192,3.036260375709917,49.8,50.2,10.5,2.5,15.6,54964.0
1400000US37031970302,61.83986371379898,27.76831345826235,0.0,6.473594548551959,3.918228279386713,51.4,48.6,14.2,3.4,15.0,50057.0
1400000US37031970303,79.17068466730954,15.043394406943106,1.5429122468659595,3.3751205400192865,0.8678881388621021,44.0,56.0,22.5,3.7,11.9,50000.0
1400000US37031970304,82.7976459936623,5.613399728383884,0.0,3.168854685377999,6.382978723404255,36.3,63.7,19.7,3.0,7.4,41186.0
1400000US37031970401,76.36706473915777,5.531112507856694,4.085480829666876,12.13073538654934,1.8856065367693275,49.0,51.0,22.7,2.9,23.3,33750.0
1400000US37031970402,71.48288973384031,24.562737642585557,0.9125475285171104,1.520912547528517,1.520912547528517,53.0,47.0,27.5,8.0,10.5,34063.0
1400000US37031970403,95.36585365853658,1.1382113821138211,0.0,0.894308943089431,2.6016260162601625,46.9,53.1,5.0,1.8,2.8,69000.0
1400000US37031970501,71.39602993817117,10.575984380084607,1.366742596810934,14.676212170517411,1.98503091441588,50.9,49.1,19.9,2.8,9.3,40000.0
1400000US37031970502,94.57755359394704,3.362757461118117,0.0,0.2942412778478352,1.7654476670870116,50.1,49.9,2.1,2.2,8.0,79792.0
1400000US37031970503,79.8872995231903,12.657130472475076,0.7368877329865626,2.860858257477243,3.857824013870828,43.0,57.0,12.5,3.1,5.8,52813.0
1400000US37031970504,73.46609257265877,2.63724434876211,4.7900968783638325,16.146393972012916,2.960172228202368,51.3,48.7,8.2,0.9,9.7,77250.0
1400000US37031970601,81.48148148148148,3.909465020576132,0.0,8.024691358024691,6.584362139917696,49.8,50.2,8.9,4.3,14.3,54722.0
1400000US37031970602,89.02333621434745,0.0,10.97666378565255,0.0,0.0,53.0,47.0,5.3,1.2,6.4,90457.0
1400000US37031970603,94.60247994164844,5.397520058351568,0.0,0.0,0.0,51.6,48.4,18.2,4.8,18.7,39054.0
1400000US37031970604,94.04706968158744,0.3230272265805261,0.9690816797415782,3.1841255191509004,1.4766958929395475,47.9,52.1,2.1,0.0,4.9,68917.0
1400000US37031970605,85.51136363636364,0.0,6.036931818181818,5.326704545454546,3.125,48.4,51.6,11.5,0.9,9.8,64306.0
1400000US37031970701,94.75113122171943,3.167420814479638,0.0,0.8144796380090499,1.2669683257918551,48.3,51.7,21.2,7.8,13.7,47361.0
1400000US37031970702,88.17668548654932,3.1883095317170373,1.594154765858519,4.217867818000665,2.8229823978744606,47.2,52.8,11.1,4.1,18.9,56993.0
1400000US37031970703,82.11821741562558,6.824538504568338,1.995151967182547,5.8922245012120085,3.169867611411523,51.1,48.9,8.2,3.6,9.4,61067.0
1400000US37031970704,86.13733905579399,3.175965665236052,0.5150214592274678,2.532188841201717,7.639484978540772,53.2,46.8,12.8,3.1,12.3,55492.0
1400000US37031970801,84.83580167417901,2.994204764971024,0.386349001931745,9.433354797166771,1.3522215067611076,58.2,41.8,8.3,8.0,9.8,54190.0
1400000US37031970802,85.39906103286386,1.643192488262911,1.784037558685446,3.8497652582159625,7.323943661971831,47.4,52.6,7.5,1.5,7.1,74489.0
1400000US37031970803,91.16161616161617,0.0,0.0,8.83838383838384,0.0,42.6,57.4,10.6,2.1,6.2,76696.0
1400000US37031970804,88.42015855039638,4.614949037372593,0.622876557191393,4.614949037372593,1.727066817667044,44.6,55.4,5.6,2.7,7.4,78068.0
1400000US37031970805,82.0249052517596,1.7866811044937738,4.060638873849485,5.468327016783974,6.226312939902544,50.7,49.3,20.9,4.1,10.0,51029.0
1400000US37031970901,89.71571906354515,0.0,0.0,3.428093645484949,6.856187290969899,50.3,49.7,2.3,3.9,6.0,91950.0
1400000US37031970902,95.86656997824512,0.3625815808556925,0.0,0.0,3.770848440899202,47.8,52.2,3.5,2.2,7.0,62308.0
1400000US37031970903,97.25177304964538,0.0,0.0,1.4184397163120568,1.3297872340425532,45.3,54.7,5.8,0.3,2.6,73250.0
1400000US37031971001,97.3076923076923,0.9615384615384616,1.7307692307692308,0.0,0.0,50.0,50.0,9.5,0.6,4.3,73750.0
1400000US37031971002,97.09605361131794,0.3723008190618019,0.0,1.340282948622487,1.191362620997766,45.9,54.1,5.1,1.2,3.4,75313.0
1400000US37031971101,97.79179810725552,0.0,0.0,1.1041009463722398,1.1041009463722398,51.3,48.7,9.4,2.5,9.2,45804.0
1400000US37031971102,89.82142857142857,3.392857142857143,0.0,6.428571428571428,0.3571428571428571,50.7,49.3,5.3,2.8,12.9,52917.0
1400000US37031980100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1400000US37031990100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1400000US37031990200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1400000US37033930100,43.4150394682177,47.36186123805567,0.3739094308267553,2.8666389696717904,5.982550893228085,41.8,58.2,12.1,6.3,12.0,46509.0
1400000US37033930200,48.00967261904761,47.93526785714285,0.2976190476190476,2.34375,1.4136904761904765,55.1,44.9,24.4,4.2,5.0,36816.0
1400000US37033930300,69.22488526262111,17.516573176950537,1.1728709841917389,12.085670576236614,0.0,50.0,50.0,18.9,2.2,9.4,40572.0
1400000US37033930400,71.15298340062809,27.45625841184388,0.1794526693584567,1.2113055181695829,0.0,51.1,48.9,11.9,4.9,5.6,50568.0
1400000US37033930500,66.22385528547203,23.34652345958168,2.176370830977953,5.426794799321651,2.826455624646693,44.9,55.1,9.1,0.7,4.5,47126.0
1400000US37033930600,69.18649270913278,30.29547198772065,0.0,0.5180353031465847,0.0,52.5,47.5,17.2,0.9,8.5,63979.0
1400000US37035010101,86.76321993937353,8.285618053216572,4.02492421690805,0.6736274840013472,0.2526103065005052,51.0,49.0,7.2,4.3,7.1,64502.0
1400000US37035010102,76.2460491125699,8.485290542183321,12.302455628495016,2.62582056892779,0.3403841478239727,47.7,52.3,9.1,2.5,5.8,54417.0
1400000US37035010201,78.9,1.14,11.9,4.9,3.16,48.2,51.8,9.0,3.4,7.3,54255.0
1400000US37035010202,68.64751715315734,5.023839981393186,11.61762995697174,11.919990696592626,2.7910222118851027,48.2,51.8,13.5,4.4,10.9,54968.0
1400000US37035010301,83.2274459974587,1.5036001694197374,2.6048284625158837,11.287590004235494,1.3765353663701825,51.9,48.1,11.1,3.1,13.4,61209.0
1400000US37035010302,79.57660940482387,7.30522297414541,5.1709179246920005,7.947249696338712,0.0,52.5,47.5,10.9,4.4,5.4,57458.0
1400000US37035010303,78.47900113507377,3.723041997729853,0.8626560726447219,15.482406356413168,1.452894438138479,49.5,50.5,12.6,7.0,13.2,40987.0
1400000US37035010304,59.93747208575256,7.838320678874497,5.091558731576597,25.70343903528361,1.4292094685127288,51.1,48.9,17.0,7.2,11.8,41563.0
1400000US37035010401,59.80595980595981,11.517671517671518,7.844767844767844,16.90921690921691,3.284823284823285,45.6,54.4,13.6,5.6,13.4,41584.0
1400000US37035010402,63.235002969708965,17.659869332805386,2.0392001583844785,11.067115422688577,5.998812116412592,47.2,52.8,25.9,4.4,16.0,32167.0
1400000US37035010501,87.9439979258491,7.259528130671507,3.137153227897329,1.6593207155820584,0.0,47.9,52.1,4.6,4.1,8.0,77179.0
1400000US37035010502,92.85918309054556,0.5712653527563554,5.484147386461012,0.2570694087403599,0.8283347614967151,43.8,56.2,12.8,7.1,12.3,83929.0
1400000US37035010600,71.76615006905017,11.26285100506368,0.0,15.927574037133652,1.0434248887524935,46.6,53.4,18.0,5.1,10.5,52386.0
1400000US37035010700,61.20033812341504,10.819949281487744,4.395604395604396,17.75147928994083,5.579036348267118,52.3,47.7,23.1,2.9,22.3,31464.0
1400000US37035010900,34.91767629698664,50.13979496738118,3.137620378999689,8.72941907424666,3.075489282385834,48.2,51.8,31.8,12.4,19.6,22295.0
1400000US37035011000,52.196261682243,12.663551401869158,0.3738317757009346,29.11214953271028,4.485981308411215,45.7,54.3,27.0,5.5,16.9,30822.0
1400000US37035011101,73.20463320463321,8.545688545688545,4.118404118404119,12.046332046332047,2.084942084942085,51.1,48.9,8.4,7.0,10.3,60313.0
1400000US37035011102,66.32772780602268,7.756485464737323,8.277929865728066,14.43097379741885,3.2068830660930776,46.2,53.8,12.9,4.2,14.3,54118.0
1400000US37035011200,63.85352820996385,14.3014301430143,0.0,15.558698727015557,4.667609618104668,47.5,52.5,8.5,2.7,14.5,54799.0
1400000US37035011300,53.41102899374645,18.391131324616257,8.086981239340535,16.245025582717453,3.8658328595793066,53.5,46.5,18.8,5.2,15.0,43323.0
1400000US37035011401,68.62302483069978,8.408577878103838,8.267494356659142,6.6309255079006775,6.8284424379232505,53.7,46.3,8.8,1.5,13.1,56058.0
1400000US37035011402,88.46647829437451,3.1595170819419467,1.9008476753146677,6.473156948368867,0.0,50.3,49.7,17.4,1.4,19.3,46250.0
1400000US37035011501,92.16931216931216,3.6825396825396814,0.2539682539682539,3.7248677248677247,0.1693121693121693,52.8,47.2,4.9,3.2,9.7,54382.0
1400000US37035011503,94.98644986449864,1.2195121951219512,0.0,2.195121951219512,1.2466124661246614,48.8,51.2,6.8,0.8,5.2,82425.0
1400000US37035011504,97.18716740155084,1.4444275505549644,0.0,1.3684050478941767,0.0,49.6,50.4,6.2,2.5,7.6,77175.0
1400000US37035011601,65.43372963452224,4.16116248348745,1.2329370321444295,19.418758256274767,7.595772787318363,52.3,47.7,14.3,3.1,15.2,42075.0
1400000US37035011602,94.9438202247191,0.5036807438977141,1.084850833010461,3.1383184812088336,0.0,50.8,49.2,8.4,1.9,7.6,44569.0
1400000US37035011701,79.6625027394258,10.672802980495288,1.4245014245014245,7.758053911900066,0.4821389436774052,45.6,54.4,8.6,2.0,8.9,64111.0
1400000US37035011702,77.55766237441631,6.862883826234612,5.320503749823121,8.235460591481534,1.2876751096646384,50.7,49.3,6.1,3.2,10.2,68663.0
1400000US37035011801,89.33098591549296,6.056338028169014,2.359154929577465,2.0774647887323945,0.176056338028169,45.4,54.6,10.0,1.7,13.3,59688.0
1400000US37035011802,91.62849470857684,1.026694045174538,2.132364555362502,2.543042173432317,2.6694045174537986,43.9,56.1,19.7,4.3,13.6,43956.0
1400000US37037020103,62.28336221837088,10.680242634315425,2.621317157712305,21.923743500866557,2.4913344887348354,50.1,49.9,5.2,0.8,7.6,115729.0
1400000US37037020104,88.0074487895717,2.4767225325884548,1.5083798882681565,4.487895716945997,3.519553072625698,42.8,57.2,8.0,0.4,4.7,99811.0
1400000US37037020105,78.7708484408992,2.2117476432197245,5.311820159535896,8.97389412617839,4.387237128353879,48.3,51.7,4.8,2.1,3.5,103618.0
1400000US37037020106,81.97256694970608,11.561071195297192,1.850642281733072,2.6344437187023733,1.9812758545612887,49.0,51.0,10.1,2.0,11.7,84853.0
1400000US37037020200,81.12198452435139,9.729176149294492,0.0910332271279016,3.2203004096495222,5.507510241238052,50.3,49.7,7.3,1.0,14.1,75697.0
1400000US37037020300,64.76702508960574,13.620071684587815,0.0,12.293906810035844,9.31899641577061,52.1,47.9,11.9,7.8,23.0,44563.0
1400000US37037020401,32.890637809476964,14.7073290703394,1.705197573372684,46.41744548286604,1.9511395310706676,44.7,55.3,14.8,3.4,27.9,39375.0
