GEOID,nearest_hw_dist_m,hw_count_5km
1400000US37129012105,4701.963988159654,1
1400000US37031971101,2703.4545942151794,3
1400000US37083930100,1606.5483570868937,2
1400000US37021002206,1114.7585140219032,10
1400000US37183053411,2710.5278216007487,3
1400000US37125951100,1248.0959544595405,6
1400000US37183053107,2785.834288633068,4
1400000US37147001200,14219.865392878872,0
1400000US37147000800,836.4205078021189,18
1400000US37097061204,4713.44761243508,1
1400000US37119005000,389.4170913603289,69
1400000US37081011601,256.9448601651074,55
1400000US37059080500,3782.751269100807,2
1400000US37119005913,710.0218212651837,40
1400000US37021002606,5540.311792503466,0
1400000US37181960100,4230.224533948224,1
1400000US37183053808,3126.4051122736987,7
1400000US37183050100,227.57033911213358,43
1400000US37081016702,5784.606646400775,0
1400000US37025041602,8892.858083713367,0
1400000US37135011101,4532.942784770975,1
1400000US37047930100,5291.973160432258,0
1400000US37097061501,1686.408709604971,12
1400000US37183054209,2003.309604005985,10
1400000US37195000900,4182.392831645143,1
1400000US37001021701,1558.472015657664,10
1400000US37021001600,1754.113433845778,12
1400000US37183053605,1504.112424277863,19
1400000US37179020502,4464.907621000233,3
1400000US37157040800,564.4606713820008,5
1400000US37197050102,8965.493560433722,0
1400000US37081014412,1732.8632213977974,21
1400000US37067002901,4774.017982515894,2
1400000US37063001808,2191.0556068880624,10
1400000US37147000602,1469.0027093650708,20
1400000US37031970103,9203.23612377443,0
1400000US37109071201,3247.0338301393717,5
1400000US37127011400,1961.3678979252807,1
1400000US37197050502,3374.424974668661,1
1400000US37067004010,3812.6932891964443,5
1400000US37051003800,227.94925657457634,16
1400000US37021002702,230.42888191493245,7
1400000US37031970503,1300.1045472872242,6
1400000US37067001800,747.2727285267599,31
1400000US37109071002,5515.262318938726,0
1400000US37001020200,1255.182908996361,24
1400000US37153970500,1538.7038429175238,4
1400000US37171930700,7193.7454213124065,0
1400000US37033930200,25475.874961411544,0
1400000US37151031306,8748.976805220997,0
1400000US37025042000,1675.0621343041662,11
1400000US37009970400,4248.466569254405,2
1400000US37183053805,6133.863524122533,0
1400000US37133001102,2093.1780990191655,3
1400000US37119005710,2855.142634542399,15
1400000US37067002603,1695.015370971493,14
1400000US37147001001,5252.8218479192155,0
